M.L_b.CO2aq Time [a],M.L_b.CO2aq CO2aq [mol/kg]
655100.0,8.6369606631409e-06
655200.0,8.6369606631409e-06
655300.0,8.6369606631409e-06
655400.0,8.636960663140898e-06
655500.0,8.636960663140905e-06
655600.0,8.636960663140898e-06
655700.0,8.636960663140901e-06
655800.0,8.636960663140894e-06
655900.0,8.636960663140898e-06
656000.0,8.636960663140896e-06
656100.0,8.636960663140903e-06
656200.0,8.6369606631409e-06
656300.0,8.6369606631409e-06
656400.0,8.6369606631409e-06
656500.0,8.6369606631409e-06
656600.0,8.6369606631409e-06
656700.0,8.6369606631409e-06
656800.0,8.6369606631409e-06
656900.0,8.636960663140896e-06
657000.0,8.636960663140898e-06
657100.0,8.636960663140901e-06
657200.0,8.636960663140896e-06
657300.0,8.636960663140896e-06
657400.0,8.6369606631409e-06
657500.0,8.636960663140896e-06
657600.0,8.636960663140898e-06
657700.0,8.636960663140903e-06
657800.0,8.636960663140898e-06
657900.0,8.636960663140901e-06
658000.0,8.636960663140898e-06
658100.0,8.6369606631409e-06
658200.0,8.636960663140896e-06
658300.0,8.636960663140901e-06
658400.0,8.6369606631409e-06
658500.0,8.636960663140901e-06
658600.0,8.6369606631409e-06
658700.0,8.636960663140901e-06
658800.0,8.636960663140896e-06
658900.0,8.636960663140901e-06
659000.0,8.6369606631409e-06
659100.0,8.636960663140901e-06
659200.0,8.636960663140898e-06
659300.0,8.636960663140901e-06
659400.0,8.636960663140898e-06
659500.0,8.636960663140901e-06
659600.0,8.6369606631409e-06
659700.0,8.636960663140903e-06
659800.0,8.636960663140901e-06
659900.0,8.636960663140901e-06
660000.0,8.636960663140898e-06
660100.0,8.636960663140898e-06
660200.0,8.636960663140894e-06
660300.0,8.6369606631409e-06
660400.0,8.636960663140896e-06
660500.0,8.636960663140896e-06
660600.0,8.6369606631409e-06
660700.0,8.636960663140896e-06
660800.0,8.636960663140898e-06
660900.0,8.636960663140901e-06
661000.0,8.636960663140903e-06
661100.0,8.636960663140901e-06
661200.0,8.6369606631409e-06
661300.0,8.6369606631409e-06
661400.0,8.636960663140894e-06
661500.0,8.6369606631409e-06
661600.0,8.636960663140896e-06
661700.0,8.636960663140898e-06
661800.0,8.636960663140896e-06
661900.0,8.636960663140901e-06
662000.0,8.636960663140898e-06
662100.0,8.6369606631409e-06
662200.0,8.636960663140898e-06
662300.0,8.636960663140901e-06
662400.0,8.636960663140898e-06
662500.0,8.636960663140903e-06
662600.0,8.636960663140898e-06
662700.0,8.636960663140901e-06
662800.0,8.636960663140896e-06
662900.0,8.636960663140901e-06
663000.0,8.636960663140896e-06
663100.0,8.636960663140896e-06
663200.0,8.636960663140896e-06
663300.0,8.636960663140901e-06
663400.0,8.636960663140898e-06
663500.0,8.636960663140898e-06
663600.0,8.636960663140901e-06
663700.0,8.636960663140898e-06
663800.0,8.636960663140901e-06
663900.0,8.636960663140898e-06
664000.0,8.636960663140903e-06
664100.0,8.6369606631409e-06
664200.0,8.636960663140905e-06
664300.0,8.636960663140898e-06
664400.0,8.636960663140901e-06
664500.0,8.636960663140894e-06
664600.0,8.636960663140896e-06
664700.0,8.636960663140898e-06
664800.0,8.636960663140898e-06
664900.0,8.636960663140894e-06
665000.0,8.6369606631409e-06
665100.0,8.6369606631409e-06
665200.0,8.636960663140901e-06
665300.0,8.6369606631409e-06
665400.0,8.636960663140903e-06
665500.0,8.636960663140896e-06
665600.0,8.636960663140898e-06
665700.0,8.636960663140896e-06
665800.0,8.6369606631409e-06
665900.0,8.636960663140896e-06
666000.0,8.6369606631409e-06
666100.0,8.636960663140896e-06
666200.0,8.636960663140903e-06
666300.0,8.636960663140898e-06
666400.0,8.636960663140901e-06
666500.0,8.636960663140898e-06
666600.0,8.636960663140901e-06
666700.0,8.636960663140898e-06
666800.0,8.636960663140901e-06
666900.0,8.636960663140896e-06
667000.0,8.6369606631409e-06
667100.0,8.636960663140894e-06
667200.0,8.636960663140898e-06
667300.0,8.636960663140898e-06
667400.0,8.6369606631409e-06
667500.0,8.636960663140896e-06
667600.0,8.6369606631409e-06
667700.0,8.6369606631409e-06
667800.0,8.6369606631409e-06
667900.0,8.636960663140896e-06
668000.0,8.6369606631409e-06
668100.0,8.6369606631409e-06
668200.0,8.6369606631409e-06
668300.0,8.636960663140894e-06
668400.0,8.636960663140898e-06
668500.0,8.636960663140901e-06
668600.0,8.636960663140898e-06
668700.0,8.6369606631409e-06
668800.0,8.6369606631409e-06
668900.0,8.636960663140903e-06
669000.0,8.6369606631409e-06
669100.0,8.636960663140905e-06
669200.0,8.636960663140898e-06
669300.0,8.636960663140901e-06
669400.0,8.6369606631409e-06
669500.0,8.6369606631409e-06
669600.0,8.636960663140898e-06
669700.0,8.636960663140903e-06
669800.0,8.636960663140898e-06
669900.0,8.636960663140901e-06
670000.0,8.6369606631409e-06
670100.0,8.6369606631409e-06
670200.0,8.636960663140898e-06
670300.0,8.636960663140901e-06
670400.0,8.636960663140896e-06
670500.0,8.6369606631409e-06
670600.0,8.636960663140903e-06
670700.0,8.6369606631409e-06
670800.0,8.636960663140903e-06
670900.0,8.6369606631409e-06
671000.0,8.636960663140905e-06
671100.0,8.6369606631409e-06
671200.0,8.636960663140905e-06
671300.0,8.636960663140898e-06
671400.0,8.6369606631409e-06
671500.0,8.636960663140896e-06
671600.0,8.6369606631409e-06
671700.0,8.636960663140896e-06
671800.0,8.636960663140898e-06
671900.0,8.636960663140898e-06
672000.0,8.636960663140898e-06
672100.0,8.636960663140896e-06
672200.0,8.636960663140901e-06
672300.0,8.6369606631409e-06
672400.0,8.636960663140901e-06
672500.0,8.636960663140898e-06
672600.0,8.636960663140903e-06
672700.0,8.636960663140901e-06
672800.0,8.636960663140903e-06
672900.0,8.636960663140898e-06
673000.0,8.6369606631409e-06
673100.0,8.636960663140898e-06
673200.0,8.6369606631409e-06
673300.0,8.636960663140896e-06
673400.0,8.636960663140901e-06
673500.0,8.636960663140901e-06
673600.0,8.636960663140901e-06
673700.0,8.636960663140898e-06
673800.0,8.636960663140903e-06
673900.0,8.636960663140896e-06
674000.0,8.6369606631409e-06
674100.0,8.636960663140898e-06
674200.0,8.636960663140901e-06
674300.0,8.636960663140896e-06
674400.0,8.636960663140896e-06
674500.0,8.636960663140898e-06
674600.0,8.6369606631409e-06
674700.0,8.636960663140894e-06
674800.0,8.636960663140898e-06
674900.0,8.636960663140898e-06
675000.0,8.6369606631409e-06
675100.0,8.636960663140896e-06
675200.0,8.636960663140903e-06
675300.0,8.636960663140901e-06
675400.0,8.636960663140903e-06
675500.0,8.6369606631409e-06
675600.0,8.636960663140903e-06
675700.0,8.636960663140898e-06
675800.0,8.6369606631409e-06
675900.0,8.636960663140894e-06
676000.0,8.636960663140898e-06
676100.0,8.6369606631409e-06
676200.0,8.636960663140898e-06
676300.0,8.636960663140896e-06
676400.0,8.6369606631409e-06
676500.0,8.636960663140898e-06
676600.0,8.636960663140903e-06
676700.0,8.636960663140898e-06
676800.0,8.636960663140901e-06
676900.0,8.636960663140894e-06
677000.0,8.636960663140893e-06
677100.0,8.636960663140898e-06
677200.0,8.636960663140894e-06
677300.0,8.636960663140898e-06
677400.0,8.636960663140901e-06
677500.0,8.636960663140901e-06
677600.0,8.636960663140903e-06
677700.0,8.636960663140901e-06
677800.0,8.6369606631409e-06
677900.0,8.636960663140901e-06
678000.0,8.6369606631409e-06
678100.0,8.6369606631409e-06
678200.0,8.6369606631409e-06
678300.0,8.6369606631409e-06
678400.0,8.636960663140903e-06
678500.0,8.6369606631409e-06
678600.0,8.6369606631409e-06
678700.0,8.636960663140894e-06
678800.0,8.636960663140898e-06
678900.0,8.636960663140901e-06
679000.0,8.636960663140896e-06
679100.0,8.636960663140896e-06
679200.0,8.6369606631409e-06
679300.0,8.636960663140903e-06
679400.0,8.636960663140901e-06
679500.0,8.636960663140898e-06
679600.0,8.6369606631409e-06
679700.0,8.636960663140898e-06
679800.0,8.636960663140901e-06
679900.0,8.636960663140898e-06
680000.0,8.636960663140898e-06
680100.0,8.636960663140901e-06
680200.0,8.636960663140898e-06
680300.0,8.6369606631409e-06
680400.0,8.6369606631409e-06
680500.0,8.6369606631409e-06
680600.0,8.636960663140903e-06
680700.0,8.636960663140898e-06
680800.0,8.6369606631409e-06
680900.0,8.636960663140896e-06
681000.0,8.6369606631409e-06
681100.0,8.636960663140896e-06
681200.0,8.636960663140901e-06
681300.0,8.636960663140896e-06
681400.0,8.636960663140898e-06
681500.0,8.636960663140903e-06
681600.0,8.6369606631409e-06
681700.0,8.636960663140898e-06
681800.0,8.636960663140901e-06
681900.0,8.636960663140898e-06
682000.0,8.636960663140898e-06
682100.0,8.636960663140903e-06
682200.0,8.6369606631409e-06
682300.0,8.636960663140901e-06
682400.0,8.636960663140898e-06
682500.0,8.636960663140901e-06
682600.0,8.6369606631409e-06
682700.0,8.636960663140898e-06
682800.0,8.636960663140896e-06
682900.0,8.6369606631409e-06
683000.0,8.636960663140896e-06
683100.0,8.636960663140898e-06
683200.0,8.636960663140903e-06
683300.0,8.6369606631409e-06
683400.0,8.636960663140898e-06
683500.0,8.636960663140903e-06
683600.0,8.6369606631409e-06
683700.0,8.636960663140898e-06
683800.0,8.636960663140901e-06
683900.0,8.636960663140898e-06
684000.0,8.636960663140901e-06
684100.0,8.636960663140898e-06
684200.0,8.6369606631409e-06
684300.0,8.636960663140896e-06
684400.0,8.6369606631409e-06
684500.0,8.6369606631409e-06
684600.0,8.636960663140901e-06
684700.0,8.6369606631409e-06
684800.0,8.6369606631409e-06
684900.0,8.636960663140896e-06
685000.0,8.6369606631409e-06
685100.0,8.636960663140896e-06
685200.0,8.636960663140901e-06
685300.0,8.6369606631409e-06
685400.0,8.636960663140901e-06
685500.0,8.6369606631409e-06
685600.0,8.636960663140903e-06
685700.0,8.636960663140898e-06
685800.0,8.636960663140901e-06
685900.0,8.636960663140901e-06
686000.0,8.636960663140901e-06
686100.0,8.6369606631409e-06
686200.0,8.636960663140901e-06
686300.0,8.6369606631409e-06
686400.0,8.636960663140903e-06
686500.0,8.6369606631409e-06
686600.0,8.6369606631409e-06
686700.0,8.636960663140898e-06
686800.0,8.6369606631409e-06
686900.0,8.636960663140896e-06
687000.0,8.636960663140901e-06
687100.0,8.636960663140896e-06
687200.0,8.636960663140898e-06
687300.0,8.636960663140903e-06
687400.0,8.636960663140898e-06
687500.0,8.636960663140901e-06
687600.0,8.636960663140898e-06
687700.0,8.6369606631409e-06
687800.0,8.636960663140896e-06
687900.0,8.636960663140903e-06
688000.0,8.636960663140896e-06
688100.0,8.636960663140898e-06
688200.0,8.636960663140896e-06
688300.0,8.636960663140901e-06
688400.0,8.636960663140898e-06
688500.0,8.636960663140901e-06
688600.0,8.636960663140896e-06
688700.0,8.6369606631409e-06
688800.0,8.636960663140896e-06
688900.0,8.636960663140903e-06
689000.0,8.6369606631409e-06
689100.0,8.636960663140903e-06
689200.0,8.636960663140898e-06
689300.0,8.6369606631409e-06
689400.0,8.636960663140896e-06
689500.0,8.636960663140896e-06
689600.0,8.636960663140898e-06
689700.0,8.636960663140898e-06
689800.0,8.636960663140896e-06
689900.0,8.6369606631409e-06
690000.0,8.6369606631409e-06
690100.0,8.636960663140901e-06
690200.0,8.636960663140898e-06
690300.0,8.636960663140903e-06
690400.0,8.636960663140898e-06
690500.0,8.636960663140903e-06
690600.0,8.636960663140901e-06
690700.0,8.636960663140901e-06
690800.0,8.6369606631409e-06
690900.0,8.636960663140901e-06
691000.0,8.636960663140901e-06
691100.0,8.636960663140903e-06
691200.0,8.636960663140898e-06
691300.0,8.636960663140901e-06
691400.0,8.6369606631409e-06
691500.0,8.636960663140901e-06
691600.0,8.6369606631409e-06
691700.0,8.636960663140903e-06
691800.0,8.636960663140898e-06
691900.0,8.636960663140901e-06
692000.0,8.636960663140901e-06
692100.0,8.636960663140901e-06
692200.0,8.6369606631409e-06
692300.0,8.6369606631409e-06
692400.0,8.636960663140896e-06
692500.0,8.6369606631409e-06
692600.0,8.636960663140901e-06
692700.0,8.6369606631409e-06
692800.0,8.636960663140898e-06
692900.0,8.636960663140901e-06
693000.0,8.636960663140896e-06
693100.0,8.636960663140901e-06
693200.0,8.636960663140896e-06
693300.0,8.6369606631409e-06
693400.0,8.636960663140901e-06
693500.0,8.636960663140903e-06
693600.0,8.6369606631409e-06
693700.0,8.636960663140903e-06
693800.0,8.6369606631409e-06
693900.0,8.636960663140903e-06
694000.0,8.6369606631409e-06
694100.0,8.636960663140901e-06
694200.0,8.636960663140898e-06
694300.0,8.636960663140898e-06
694400.0,8.636960663140894e-06
694500.0,8.6369606631409e-06
694600.0,8.636960663140896e-06
694700.0,8.636960663140896e-06
694800.0,8.636960663140901e-06
694900.0,8.636960663140903e-06
695000.0,8.636960663140903e-06
695100.0,8.636960663140901e-06
695200.0,8.636960663140903e-06
695300.0,8.636960663140898e-06
695400.0,8.636960663140901e-06
695500.0,8.6369606631409e-06
695600.0,8.6369606631409e-06
695700.0,8.636960663140898e-06
695800.0,8.636960663140901e-06
695900.0,8.6369606631409e-06
696000.0,8.636960663140903e-06
696100.0,8.6369606631409e-06
696200.0,8.6369606631409e-06
696300.0,8.636960663140896e-06
696400.0,8.636960663140903e-06
696500.0,8.636960663140898e-06
696600.0,8.636960663140898e-06
696700.0,8.636960663140901e-06
696800.0,8.636960663140898e-06
696900.0,8.636960663140901e-06
697000.0,8.636960663140896e-06
697100.0,8.636960663140898e-06
697200.0,8.636960663140894e-06
697300.0,8.636960663140898e-06
697400.0,8.636960663140901e-06
697500.0,8.636960663140896e-06
697600.0,8.6369606631409e-06
697700.0,8.6369606631409e-06
697800.0,8.6369606631409e-06
697900.0,8.636960663140896e-06
698000.0,8.6369606631409e-06
698100.0,8.636960663140901e-06
698200.0,8.636960663140901e-06
698300.0,8.6369606631409e-06
698400.0,8.636960663140901e-06
698500.0,8.636960663140898e-06
698600.0,8.636960663140901e-06
698700.0,8.6369606631409e-06
698800.0,8.636960663140901e-06
698900.0,8.636960663140898e-06
699000.0,8.6369606631409e-06
699100.0,8.636960663140894e-06
699200.0,8.6369606631409e-06
699300.0,8.6369606631409e-06
699400.0,8.6369606631409e-06
699500.0,8.636960663140898e-06
699600.0,8.636960663140896e-06
699700.0,8.6369606631409e-06
699800.0,8.636960663140894e-06
699900.0,8.636960663140896e-06
700000.0,8.636960663140901e-06
700100.0,8.636960663140898e-06
700200.0,8.636960663140898e-06
700300.0,8.636960663140901e-06
700400.0,8.636960663140901e-06
700500.0,8.636960663140896e-06
700600.0,8.6369606631409e-06
700700.0,8.636960663140901e-06
700800.0,8.636960663140901e-06
700900.0,8.6369606631409e-06
701000.0,8.6369606631409e-06
701100.0,8.636960663140896e-06
701200.0,8.636960663140898e-06
701300.0,8.636960663140901e-06
701400.0,8.636960663140896e-06
701500.0,8.636960663140901e-06
701600.0,8.6369606631409e-06
701700.0,8.636960663140901e-06
701800.0,8.6369606631409e-06
701900.0,8.636960663140901e-06
702000.0,8.6369606631409e-06
702100.0,8.636960663140903e-06
702200.0,8.6369606631409e-06
702300.0,8.636960663140901e-06
702400.0,8.6369606631409e-06
702500.0,8.636960663140903e-06
702600.0,8.6369606631409e-06
702700.0,8.6369606631409e-06
702800.0,8.636960663140896e-06
702900.0,8.636960663140901e-06
703000.0,8.6369606631409e-06
703100.0,8.6369606631409e-06
703200.0,8.636960663140896e-06
703300.0,8.636960663140901e-06
703400.0,8.636960663140896e-06
703500.0,8.6369606631409e-06
703600.0,8.636960663140898e-06
703700.0,8.636960663140898e-06
703800.0,8.636960663140898e-06
703900.0,8.6369606631409e-06
704000.0,8.636960663140901e-06
704100.0,8.636960663140901e-06
704200.0,8.636960663140898e-06
704300.0,8.636960663140901e-06
704400.0,8.636960663140896e-06
704500.0,8.636960663140898e-06
704600.0,8.636960663140894e-06
704700.0,8.636960663140898e-06
704800.0,8.636960663140898e-06
704900.0,8.6369606631409e-06
705000.0,8.636960663140896e-06
705100.0,8.636960663140898e-06
705200.0,8.636960663140903e-06
705300.0,8.636960663140898e-06
705400.0,8.636960663140901e-06
705500.0,8.6369606631409e-06
705600.0,8.6369606631409e-06
705700.0,8.636960663140894e-06
705800.0,8.636960663140901e-06
705900.0,8.636960663140896e-06
706000.0,8.636960663140896e-06
706100.0,8.636960663140896e-06
706200.0,8.636960663140903e-06
706300.0,8.636960663140898e-06
706400.0,8.6369606631409e-06
706500.0,8.636960663140894e-06
706600.0,8.636960663140896e-06
706700.0,8.636960663140898e-06
706800.0,8.6369606631409e-06
706900.0,8.636960663140894e-06
707000.0,8.6369606631409e-06
707100.0,8.636960663140898e-06
707200.0,8.636960663140901e-06
707300.0,8.636960663140896e-06
707400.0,8.636960663140896e-06
707500.0,8.636960663140896e-06
707600.0,8.636960663140903e-06
707700.0,8.636960663140901e-06
707800.0,8.636960663140905e-06
707900.0,8.6369606631409e-06
708000.0,8.636960663140901e-06
708100.0,8.636960663140896e-06
708200.0,8.636960663140901e-06
708300.0,8.636960663140898e-06
708400.0,8.636960663140901e-06
708500.0,8.636960663140896e-06
708600.0,8.636960663140896e-06
708700.0,8.636960663140898e-06
708800.0,8.636960663140896e-06
708900.0,8.636960663140894e-06
709000.0,8.636960663140898e-06
709100.0,8.6369606631409e-06
709200.0,8.636960663140901e-06
709300.0,8.6369606631409e-06
709400.0,8.6369606631409e-06
709500.0,8.636960663140896e-06
709600.0,8.636960663140901e-06
709700.0,8.6369606631409e-06
709800.0,8.636960663140898e-06
709900.0,8.636960663140896e-06
710000.0,8.6369606631409e-06
710100.0,8.636960663140901e-06
710200.0,8.636960663140901e-06
710300.0,8.6369606631409e-06
710400.0,8.6369606631409e-06
710500.0,8.636960663140898e-06
710600.0,8.636960663140901e-06
710700.0,8.636960663140898e-06
710800.0,8.636960663140898e-06
710900.0,8.636960663140894e-06
711000.0,8.636960663140901e-06
711100.0,8.636960663140896e-06
711200.0,8.636960663140898e-06
711300.0,8.636960663140898e-06
711400.0,8.636960663140903e-06
711500.0,8.636960663140898e-06
711600.0,8.636960663140901e-06
711700.0,8.636960663140898e-06
711800.0,8.6369606631409e-06
711900.0,8.636960663140898e-06
712000.0,8.636960663140903e-06
712100.0,8.636960663140898e-06
712200.0,8.6369606631409e-06
712300.0,8.636960663140896e-06
712400.0,8.636960663140896e-06
712500.0,8.636960663140901e-06
712600.0,8.636960663140898e-06
712700.0,8.6369606631409e-06
712800.0,8.636960663140898e-06
712900.0,8.636960663140903e-06
713000.0,8.636960663140898e-06
713100.0,8.636960663140901e-06
713200.0,8.636960663140894e-06
713300.0,8.636960663140898e-06
713400.0,8.636960663140893e-06
713500.0,8.636960663140896e-06
713600.0,8.636960663140896e-06
713700.0,8.6369606631409e-06
713800.0,8.636960663140896e-06
713900.0,8.6369606631409e-06
714000.0,8.636960663140898e-06
714100.0,8.636960663140898e-06
714200.0,8.636960663140896e-06
714300.0,8.636960663140901e-06
714400.0,8.636960663140898e-06
714500.0,8.6369606631409e-06
714600.0,8.636960663140898e-06
714700.0,8.636960663140901e-06
714800.0,8.6369606631409e-06
714900.0,8.636960663140905e-06
715000.0,8.6369606631409e-06
715100.0,8.636960663140903e-06
715200.0,8.636960663140896e-06
715300.0,8.636960663140896e-06
715400.0,8.636960663140898e-06
715500.0,8.6369606631409e-06
715600.0,8.6369606631409e-06
