M.D_b.Fburial Time [a],M.D_b.Fburial Fburial [mol/kg]
921800.0,12000000000042.477
921900.0,12000000000042.484
922000.0,12000000000042.5
922100.0,12000000000042.5
922200.0,12000000000042.5
922300.0,12000000000042.516
922400.0,12000000000042.516
922500.0,12000000000042.531
922600.0,12000000000042.531
922700.0,12000000000042.54
922800.0,12000000000042.54
922900.0,12000000000042.547
923000.0,12000000000042.555
923100.0,12000000000042.562
923200.0,12000000000042.562
923300.0,12000000000042.578
923400.0,12000000000042.586
923500.0,12000000000042.594
923600.0,12000000000042.594
923700.0,12000000000042.594
923800.0,12000000000042.602
923900.0,12000000000042.61
924000.0,12000000000042.617
924100.0,12000000000042.625
924200.0,12000000000042.625
924300.0,12000000000042.64
924400.0,12000000000042.648
924500.0,12000000000042.648
924600.0,12000000000042.656
924700.0,12000000000042.656
924800.0,12000000000042.656
924900.0,12000000000042.664
925000.0,12000000000042.672
925100.0,12000000000042.672
925200.0,12000000000042.68
925300.0,12000000000042.688
925400.0,12000000000042.688
925500.0,12000000000042.703
925600.0,12000000000042.71
925700.0,12000000000042.719
925800.0,12000000000042.719
925900.0,12000000000042.719
926000.0,12000000000042.719
926100.0,12000000000042.727
926200.0,12000000000042.734
926300.0,12000000000042.75
926400.0,12000000000042.75
926500.0,12000000000042.758
926600.0,12000000000042.758
926700.0,12000000000042.766
926800.0,12000000000042.773
926900.0,12000000000042.781
927000.0,12000000000042.781
927100.0,12000000000042.781
927200.0,12000000000042.79
927300.0,12000000000042.805
927400.0,12000000000042.812
927500.0,12000000000042.812
927600.0,12000000000042.82
927700.0,12000000000042.828
927800.0,12000000000042.836
927900.0,12000000000042.844
928000.0,12000000000042.844
928100.0,12000000000042.852
928200.0,12000000000042.86
928300.0,12000000000042.875
928400.0,12000000000042.875
928500.0,12000000000042.875
928600.0,12000000000042.875
928700.0,12000000000042.875
928800.0,12000000000042.883
928900.0,12000000000042.89
929000.0,12000000000042.898
929100.0,12000000000042.906
929200.0,12000000000042.906
929300.0,12000000000042.914
929400.0,12000000000042.922
929500.0,12000000000042.938
929600.0,12000000000042.938
929700.0,12000000000042.938
929800.0,12000000000042.953
929900.0,12000000000042.953
930000.0,12000000000042.96
930100.0,12000000000042.969
930200.0,12000000000042.984
930300.0,12000000000042.984
930400.0,12000000000043.0
930500.0,12000000000043.0
930600.0,12000000000043.0
930700.0,12000000000043.016
930800.0,12000000000043.031
930900.0,12000000000043.031
931000.0,12000000000043.031
931100.0,12000000000043.04
931200.0,12000000000043.047
931300.0,12000000000043.062
931400.0,12000000000043.062
931500.0,12000000000043.07
931600.0,12000000000043.078
931700.0,12000000000043.078
931800.0,12000000000043.094
931900.0,12000000000043.102
932000.0,12000000000043.11
932100.0,12000000000043.11
932200.0,12000000000043.11
932300.0,12000000000043.11
932400.0,12000000000043.125
932500.0,12000000000043.125
932600.0,12000000000043.125
932700.0,12000000000043.14
932800.0,12000000000043.14
932900.0,12000000000043.148
933000.0,12000000000043.148
933100.0,12000000000043.156
933200.0,12000000000043.164
933300.0,12000000000043.172
933400.0,12000000000043.188
933500.0,12000000000043.188
933600.0,12000000000043.188
933700.0,12000000000043.203
933800.0,12000000000043.203
933900.0,12000000000043.21
934000.0,12000000000043.227
934100.0,12000000000043.234
934200.0,12000000000043.234
934300.0,12000000000043.242
934400.0,12000000000043.242
934500.0,12000000000043.25
934600.0,12000000000043.266
934700.0,12000000000043.266
934800.0,12000000000043.273
934900.0,12000000000043.281
935000.0,12000000000043.29
935100.0,12000000000043.297
935200.0,12000000000043.297
935300.0,12000000000043.312
935400.0,12000000000043.32
935500.0,12000000000043.328
935600.0,12000000000043.328
935700.0,12000000000043.336
935800.0,12000000000043.344
935900.0,12000000000043.352
936000.0,12000000000043.36
936100.0,12000000000043.36
936200.0,12000000000043.36
936300.0,12000000000043.375
936400.0,12000000000043.375
936500.0,12000000000043.383
936600.0,12000000000043.39
936700.0,12000000000043.39
936800.0,12000000000043.398
936900.0,12000000000043.406
937000.0,12000000000043.414
937100.0,12000000000043.422
937200.0,12000000000043.422
937300.0,12000000000043.438
937400.0,12000000000043.445
937500.0,12000000000043.453
937600.0,12000000000043.453
937700.0,12000000000043.46
937800.0,12000000000043.469
937900.0,12000000000043.484
938000.0,12000000000043.484
938100.0,12000000000043.484
938200.0,12000000000043.492
938300.0,12000000000043.5
938400.0,12000000000043.508
938500.0,12000000000043.508
938600.0,12000000000043.516
938700.0,12000000000043.516
938800.0,12000000000043.523
938900.0,12000000000043.531
939000.0,12000000000043.547
939100.0,12000000000043.547
939200.0,12000000000043.547
939300.0,12000000000043.547
939400.0,12000000000043.555
939500.0,12000000000043.562
939600.0,12000000000043.57
939700.0,12000000000043.578
939800.0,12000000000043.578
939900.0,12000000000043.578
940000.0,12000000000043.586
940100.0,12000000000043.594
940200.0,12000000000043.61
940300.0,12000000000043.61
940400.0,12000000000043.617
940500.0,12000000000043.625
940600.0,12000000000043.633
940700.0,12000000000043.64
940800.0,12000000000043.64
940900.0,12000000000043.64
941000.0,12000000000043.656
941100.0,12000000000043.656
941200.0,12000000000043.672
941300.0,12000000000043.672
941400.0,12000000000043.68
941500.0,12000000000043.688
941600.0,12000000000043.688
941700.0,12000000000043.703
941800.0,12000000000043.703
941900.0,12000000000043.719
942000.0,12000000000043.719
942100.0,12000000000043.734
942200.0,12000000000043.734
942300.0,12000000000043.742
942400.0,12000000000043.75
942500.0,12000000000043.75
942600.0,12000000000043.766
942700.0,12000000000043.766
942800.0,12000000000043.766
942900.0,12000000000043.781
943000.0,12000000000043.781
943100.0,12000000000043.797
943200.0,12000000000043.797
943300.0,12000000000043.805
943400.0,12000000000043.812
943500.0,12000000000043.812
943600.0,12000000000043.828
943700.0,12000000000043.836
943800.0,12000000000043.844
943900.0,12000000000043.844
944000.0,12000000000043.86
944100.0,12000000000043.86
944200.0,12000000000043.86
944300.0,12000000000043.867
944400.0,12000000000043.867
944500.0,12000000000043.875
944600.0,12000000000043.875
944700.0,12000000000043.89
944800.0,12000000000043.898
944900.0,12000000000043.906
945000.0,12000000000043.906
945100.0,12000000000043.906
945200.0,12000000000043.914
945300.0,12000000000043.922
945400.0,12000000000043.922
945500.0,12000000000043.922
945600.0,12000000000043.938
945700.0,12000000000043.938
945800.0,12000000000043.945
945900.0,12000000000043.953
946000.0,12000000000043.96
946100.0,12000000000043.969
946200.0,12000000000043.969
946300.0,12000000000043.977
946400.0,12000000000043.977
946500.0,12000000000043.984
946600.0,12000000000044.0
946700.0,12000000000044.0
946800.0,12000000000044.008
946900.0,12000000000044.016
947000.0,12000000000044.023
947100.0,12000000000044.023
947200.0,12000000000044.031
947300.0,12000000000044.031
947400.0,12000000000044.047
947500.0,12000000000044.055
947600.0,12000000000044.055
947700.0,12000000000044.062
947800.0,12000000000044.062
947900.0,12000000000044.07
948000.0,12000000000044.078
948100.0,12000000000044.086
948200.0,12000000000044.094
948300.0,12000000000044.094
948400.0,12000000000044.11
948500.0,12000000000044.117
948600.0,12000000000044.125
948700.0,12000000000044.125
948800.0,12000000000044.133
948900.0,12000000000044.14
949000.0,12000000000044.148
949100.0,12000000000044.148
949200.0,12000000000044.156
949300.0,12000000000044.156
949400.0,12000000000044.172
949500.0,12000000000044.172
949600.0,12000000000044.18
949700.0,12000000000044.188
949800.0,12000000000044.188
949900.0,12000000000044.188
950000.0,12000000000044.195
950100.0,12000000000044.195
950200.0,12000000000044.203
950300.0,12000000000044.21
950400.0,12000000000044.219
950500.0,12000000000044.219
950600.0,12000000000044.227
950700.0,12000000000044.227
950800.0,12000000000044.234
950900.0,12000000000044.242
951000.0,12000000000044.25
951100.0,12000000000044.25
951200.0,12000000000044.258
951300.0,12000000000044.266
951400.0,12000000000044.281
951500.0,12000000000044.281
951600.0,12000000000044.29
951700.0,12000000000044.297
951800.0,12000000000044.305
951900.0,12000000000044.312
952000.0,12000000000044.312
952100.0,12000000000044.32
952200.0,12000000000044.328
952300.0,12000000000044.344
952400.0,12000000000044.344
952500.0,12000000000044.344
952600.0,12000000000044.352
952700.0,12000000000044.36
952800.0,12000000000044.36
952900.0,12000000000044.375
953000.0,12000000000044.375
953100.0,12000000000044.39
953200.0,12000000000044.39
953300.0,12000000000044.406
953400.0,12000000000044.406
953500.0,12000000000044.406
953600.0,12000000000044.414
953700.0,12000000000044.422
953800.0,12000000000044.422
953900.0,12000000000044.422
954000.0,12000000000044.438
954100.0,12000000000044.438
954200.0,12000000000044.453
954300.0,12000000000044.453
954400.0,12000000000044.469
954500.0,12000000000044.469
954600.0,12000000000044.477
954700.0,12000000000044.484
954800.0,12000000000044.484
954900.0,12000000000044.5
955000.0,12000000000044.5
955100.0,12000000000044.5
955200.0,12000000000044.5
955300.0,12000000000044.5
955400.0,12000000000044.516
955500.0,12000000000044.516
955600.0,12000000000044.516
955700.0,12000000000044.523
955800.0,12000000000044.531
955900.0,12000000000044.531
956000.0,12000000000044.54
956100.0,12000000000044.547
956200.0,12000000000044.547
956300.0,12000000000044.562
956400.0,12000000000044.562
956500.0,12000000000044.57
956600.0,12000000000044.578
956700.0,12000000000044.578
956800.0,12000000000044.586
956900.0,12000000000044.594
957000.0,12000000000044.602
957100.0,12000000000044.602
957200.0,12000000000044.61
957300.0,12000000000044.61
957400.0,12000000000044.625
957500.0,12000000000044.633
957600.0,12000000000044.64
957700.0,12000000000044.64
957800.0,12000000000044.648
957900.0,12000000000044.656
958000.0,12000000000044.664
958100.0,12000000000044.672
958200.0,12000000000044.68
958300.0,12000000000044.68
958400.0,12000000000044.688
958500.0,12000000000044.688
958600.0,12000000000044.695
958700.0,12000000000044.703
958800.0,12000000000044.703
958900.0,12000000000044.703
959000.0,12000000000044.71
959100.0,12000000000044.71
959200.0,12000000000044.719
959300.0,12000000000044.727
959400.0,12000000000044.734
959500.0,12000000000044.742
959600.0,12000000000044.75
959700.0,12000000000044.75
959800.0,12000000000044.758
959900.0,12000000000044.766
960000.0,12000000000044.766
960100.0,12000000000044.773
960200.0,12000000000044.781
960300.0,12000000000044.797
960400.0,12000000000044.797
960500.0,12000000000044.797
960600.0,12000000000044.805
960700.0,12000000000044.812
960800.0,12000000000044.82
960900.0,12000000000044.828
961000.0,12000000000044.828
961100.0,12000000000044.836
961200.0,12000000000044.852
961300.0,12000000000044.86
961400.0,12000000000044.86
961500.0,12000000000044.867
961600.0,12000000000044.875
961700.0,12000000000044.883
961800.0,12000000000044.89
961900.0,12000000000044.89
962000.0,12000000000044.906
962100.0,12000000000044.914
962200.0,12000000000044.914
962300.0,12000000000044.922
962400.0,12000000000044.922
962500.0,12000000000044.93
962600.0,12000000000044.938
962700.0,12000000000044.945
962800.0,12000000000044.953
962900.0,12000000000044.96
963000.0,12000000000044.969
963100.0,12000000000044.969
963200.0,12000000000044.984
963300.0,12000000000044.984
963400.0,12000000000044.992
963500.0,12000000000045.0
963600.0,12000000000045.016
963700.0,12000000000045.016
963800.0,12000000000045.023
963900.0,12000000000045.031
964000.0,12000000000045.031
964100.0,12000000000045.047
964200.0,12000000000045.047
964300.0,12000000000045.047
964400.0,12000000000045.055
964500.0,12000000000045.062
964600.0,12000000000045.078
964700.0,12000000000045.078
964800.0,12000000000045.086
964900.0,12000000000045.094
965000.0,12000000000045.094
965100.0,12000000000045.11
965200.0,12000000000045.11
965300.0,12000000000045.117
965400.0,12000000000045.117
965500.0,12000000000045.125
965600.0,12000000000045.14
965700.0,12000000000045.14
965800.0,12000000000045.14
965900.0,12000000000045.148
966000.0,12000000000045.156
966100.0,12000000000045.156
966200.0,12000000000045.172
966300.0,12000000000045.172
966400.0,12000000000045.188
966500.0,12000000000045.188
966600.0,12000000000045.195
966700.0,12000000000045.203
966800.0,12000000000045.21
966900.0,12000000000045.219
967000.0,12000000000045.219
967100.0,12000000000045.234
967200.0,12000000000045.234
967300.0,12000000000045.234
967400.0,12000000000045.25
967500.0,12000000000045.25
967600.0,12000000000045.25
967700.0,12000000000045.258
967800.0,12000000000045.266
967900.0,12000000000045.273
968000.0,12000000000045.273
968100.0,12000000000045.281
968200.0,12000000000045.281
968300.0,12000000000045.297
968400.0,12000000000045.305
968500.0,12000000000045.312
968600.0,12000000000045.312
968700.0,12000000000045.32
968800.0,12000000000045.328
968900.0,12000000000045.336
969000.0,12000000000045.344
969100.0,12000000000045.344
969200.0,12000000000045.36
969300.0,12000000000045.367
969400.0,12000000000045.375
969500.0,12000000000045.375
969600.0,12000000000045.375
969700.0,12000000000045.383
969800.0,12000000000045.39
969900.0,12000000000045.398
970000.0,12000000000045.406
970100.0,12000000000045.406
970200.0,12000000000045.406
970300.0,12000000000045.422
970400.0,12000000000045.43
970500.0,12000000000045.438
970600.0,12000000000045.438
970700.0,12000000000045.438
970800.0,12000000000045.445
970900.0,12000000000045.453
971000.0,12000000000045.453
971100.0,12000000000045.46
971200.0,12000000000045.469
971300.0,12000000000045.477
971400.0,12000000000045.484
971500.0,12000000000045.492
971600.0,12000000000045.5
971700.0,12000000000045.5
971800.0,12000000000045.508
971900.0,12000000000045.516
972000.0,12000000000045.523
972100.0,12000000000045.531
972200.0,12000000000045.54
972300.0,12000000000045.547
972400.0,12000000000045.555
972500.0,12000000000045.555
972600.0,12000000000045.562
972700.0,12000000000045.562
972800.0,12000000000045.562
972900.0,12000000000045.578
973000.0,12000000000045.578
973100.0,12000000000045.594
973200.0,12000000000045.594
973300.0,12000000000045.602
973400.0,12000000000045.61
973500.0,12000000000045.617
973600.0,12000000000045.625
973700.0,12000000000045.625
973800.0,12000000000045.633
973900.0,12000000000045.64
974000.0,12000000000045.656
974100.0,12000000000045.656
974200.0,12000000000045.664
974300.0,12000000000045.672
974400.0,12000000000045.68
974500.0,12000000000045.688
974600.0,12000000000045.688
974700.0,12000000000045.695
974800.0,12000000000045.703
974900.0,12000000000045.719
975000.0,12000000000045.719
975100.0,12000000000045.727
975200.0,12000000000045.734
975300.0,12000000000045.742
975400.0,12000000000045.75
975500.0,12000000000045.75
975600.0,12000000000045.766
975700.0,12000000000045.766
975800.0,12000000000045.766
975900.0,12000000000045.781
976000.0,12000000000045.781
976100.0,12000000000045.781
976200.0,12000000000045.797
976300.0,12000000000045.797
976400.0,12000000000045.812
