M.L_b.Hplus Time [a],M.L_b.Hplus Hplus [mol/kg]
273210.0,5.395015419940609e-09
273220.0,5.395015419940609e-09
273230.0,5.395015419940609e-09
273240.0,5.395015419940609e-09
273250.0,5.395015419940609e-09
273260.0,5.395015419940609e-09
273270.0,5.395015419940609e-09
273280.0,5.395015419940609e-09
273290.0,5.395015419940609e-09
273300.0,5.395015419940609e-09
273310.0,5.395015419940609e-09
273320.0,5.395015419940609e-09
273330.0,5.395015419940609e-09
273340.0,5.395015419940609e-09
273350.0,5.395015419940609e-09
273360.0,5.395015419940609e-09
273370.0,5.395015419940609e-09
273380.0,5.395015419940609e-09
273390.0,5.395015419940609e-09
273400.0,5.395015419940609e-09
273410.0,5.395015419940609e-09
273420.0,5.395015419940609e-09
273430.0,5.395015419940609e-09
273440.0,5.395015419940609e-09
273450.0,5.395015419940609e-09
273460.0,5.395015419940609e-09
273470.0,5.395015419940609e-09
273480.0,5.395015419940609e-09
273490.0,5.395015419940609e-09
273500.0,5.395015419940609e-09
273510.0,5.395015419940609e-09
273520.0,5.395015419940609e-09
273530.0,5.395015419940609e-09
273540.0,5.395015419940609e-09
273550.0,5.395015419940609e-09
273560.0,5.395015419940609e-09
273570.0,5.395015419940609e-09
273580.0,5.395015419940609e-09
273590.0,5.395015419940609e-09
273600.0,5.395015419940609e-09
273610.0,5.395015419940609e-09
273620.0,5.395015419940609e-09
273630.0,5.395015419940609e-09
273640.0,5.395015419940609e-09
273650.0,5.395015419940609e-09
273660.0,5.395015419940609e-09
273670.0,5.395015419940609e-09
273680.0,5.395015419940609e-09
273690.0,5.395015419940609e-09
273700.0,5.395015419940609e-09
273710.0,5.395015419940609e-09
273720.0,5.395015419940609e-09
273730.0,5.395015419940609e-09
273740.0,5.395015419940609e-09
273750.0,5.395015419940609e-09
273760.0,5.395015419940609e-09
273770.0,5.395015419940609e-09
273780.0,5.395015419940609e-09
273790.0,5.395015419940609e-09
273800.0,5.395015419940609e-09
273810.0,5.395015419940609e-09
273820.0,5.395015419940609e-09
273830.0,5.395015419940609e-09
273840.0,5.395015419940609e-09
273850.0,5.395015419940609e-09
273860.0,5.395015419940609e-09
273870.0,5.395015419940609e-09
273880.0,5.395015419940609e-09
273890.0,5.395015419940609e-09
273900.0,5.395015419940609e-09
273910.0,5.395015419940609e-09
273920.0,5.395015419940609e-09
273930.0,5.395015419940609e-09
273940.0,5.395015419940609e-09
273950.0,5.395015419940609e-09
273960.0,5.395015419940609e-09
273970.0,5.395015419940609e-09
273980.0,5.395015419940609e-09
273990.0,5.395015419940609e-09
274000.0,5.395015419940609e-09
274010.0,5.395015419940609e-09
274020.0,5.395015419940609e-09
274030.0,5.395015419940609e-09
274040.0,5.395015419940609e-09
274050.0,5.395015419940609e-09
274060.0,5.395015419940609e-09
274070.0,5.395015419940609e-09
274080.0,5.395015419940609e-09
274090.0,5.395015419940609e-09
274100.0,5.395015419940609e-09
274110.0,5.395015419940609e-09
274120.0,5.395015419940609e-09
274130.0,5.395015419940609e-09
274140.0,5.395015419940609e-09
274150.0,5.395015419940609e-09
274160.0,5.395015419940609e-09
274170.0,5.395015419940609e-09
274180.0,5.395015419940609e-09
274190.0,5.395015419940609e-09
274200.0,5.395015419940609e-09
274210.0,5.395015419940609e-09
274220.0,5.395015419940609e-09
274230.0,5.395015419940609e-09
274240.0,5.395015419940609e-09
274250.0,5.395015419940609e-09
274260.0,5.395015419940609e-09
274270.0,5.395015419940609e-09
274280.0,5.395015419940609e-09
274290.0,5.395015419940609e-09
274300.0,5.395015419940609e-09
274310.0,5.395015419940609e-09
274320.0,5.395015419940609e-09
274330.0,5.395015419940609e-09
274340.0,5.395015419940609e-09
274350.0,5.395015419940609e-09
274360.0,5.395015419940609e-09
274370.0,5.395015419940609e-09
274380.0,5.395015419940609e-09
274390.0,5.395015419940609e-09
274400.0,5.395015419940609e-09
274410.0,5.395015419940609e-09
274420.0,5.395015419940609e-09
274430.0,5.395015419940609e-09
274440.0,5.395015419940609e-09
274450.0,5.395015419940609e-09
274460.0,5.395015419940609e-09
274470.0,5.395015419940609e-09
274480.0,5.395015419940609e-09
274490.0,5.395015419940609e-09
274500.0,5.395015419940609e-09
274510.0,5.395015419940609e-09
274520.0,5.395015419940609e-09
274530.0,5.395015419940609e-09
274540.0,5.395015419940609e-09
274550.0,5.395015419940609e-09
274560.0,5.395015419940609e-09
274570.0,5.395015419940609e-09
274580.0,5.395015419940609e-09
274590.0,5.395015419940609e-09
274600.0,5.395015419940609e-09
274610.0,5.395015419940609e-09
274620.0,5.395015419940609e-09
274630.0,5.395015419940609e-09
274640.0,5.395015419940609e-09
274650.0,5.395015419940609e-09
274660.0,5.395015419940609e-09
274670.0,5.395015419940609e-09
274680.0,5.395015419940609e-09
274690.0,5.395015419940609e-09
274700.0,5.395015419940609e-09
274710.0,5.395015419940609e-09
274720.0,5.395015419940609e-09
274730.0,5.395015419940609e-09
274740.0,5.395015419940609e-09
274750.0,5.395015419940609e-09
274760.0,5.395015419940609e-09
274770.0,5.395015419940609e-09
274780.0,5.395015419940609e-09
274790.0,5.395015419940609e-09
274800.0,5.395015419940609e-09
274810.0,5.395015419940609e-09
274820.0,5.395015419940609e-09
274830.0,5.395015419940609e-09
274840.0,5.395015419940609e-09
274850.0,5.395015419940609e-09
274860.0,5.395015419940609e-09
274870.0,5.395015419940609e-09
274880.0,5.395015419940609e-09
274890.0,5.395015419940609e-09
274900.0,5.395015419940609e-09
274910.0,5.395015419940609e-09
274920.0,5.395015419940609e-09
274930.0,5.395015419940609e-09
274940.0,5.395015419940609e-09
274950.0,5.395015419940609e-09
274960.0,5.395015419940609e-09
274970.0,5.395015419940609e-09
274980.0,5.395015419940609e-09
274990.0,5.395015419940609e-09
275000.0,5.395015419940609e-09
275010.0,5.395015419940609e-09
275020.0,5.395015419940609e-09
275030.0,5.395015419940609e-09
275040.0,5.395015419940609e-09
275050.0,5.395015419940609e-09
275060.0,5.395015419940609e-09
275070.0,5.395015419940609e-09
275080.0,5.395015419940609e-09
275090.0,5.395015419940609e-09
275100.0,5.395015419940609e-09
275110.0,5.395015419940609e-09
275120.0,5.395015419940609e-09
275130.0,5.395015419940609e-09
275140.0,5.395015419940609e-09
275150.0,5.395015419940609e-09
275160.0,5.395015419940609e-09
275170.0,5.395015419940609e-09
275180.0,5.395015419940609e-09
275190.0,5.395015419940609e-09
275200.0,5.395015419940609e-09
275210.0,5.395015419940609e-09
275220.0,5.395015419940609e-09
275230.0,5.395015419940609e-09
275240.0,5.395015419940609e-09
275250.0,5.395015419940609e-09
275260.0,5.395015419940609e-09
275270.0,5.395015419940609e-09
275280.0,5.395015419940609e-09
275290.0,5.395015419940609e-09
275300.0,5.395015419940609e-09
275310.0,5.395015419940609e-09
275320.0,5.395015419940609e-09
275330.0,5.395015419940609e-09
275340.0,5.395015419940609e-09
275350.0,5.395015419940609e-09
275360.0,5.395015419940609e-09
275370.0,5.395015419940609e-09
275380.0,5.395015419940609e-09
275390.0,5.395015419940609e-09
275400.0,5.395015419940609e-09
275410.0,5.395015419940609e-09
275420.0,5.395015419940609e-09
275430.0,5.395015419940609e-09
275440.0,5.395015419940609e-09
275450.0,5.395015419940609e-09
275460.0,5.395015419940609e-09
275470.0,5.395015419940609e-09
275480.0,5.395015419940609e-09
275490.0,5.395015419940609e-09
275500.0,5.395015419940609e-09
275510.0,5.395015419940609e-09
275520.0,5.395015419940609e-09
275530.0,5.395015419940609e-09
275540.0,5.395015419940609e-09
275550.0,5.395015419940609e-09
275560.0,5.395015419940609e-09
275570.0,5.395015419940609e-09
275580.0,5.395015419940609e-09
275590.0,5.395015419940609e-09
275600.0,5.395015419940609e-09
275610.0,5.395015419940609e-09
275620.0,5.395015419940609e-09
275630.0,5.395015419940609e-09
275640.0,5.395015419940609e-09
275650.0,5.395015419940609e-09
275660.0,5.395015419940609e-09
275670.0,5.395015419940609e-09
275680.0,5.395015419940609e-09
275690.0,5.395015419940609e-09
275700.0,5.395015419940609e-09
275710.0,5.395015419940609e-09
275720.0,5.395015419940609e-09
275730.0,5.395015419940609e-09
275740.0,5.395015419940609e-09
275750.0,5.395015419940609e-09
275760.0,5.395015419940609e-09
275770.0,5.395015419940609e-09
275780.0,5.395015419940609e-09
275790.0,5.395015419940609e-09
275800.0,5.395015419940609e-09
275810.0,5.395015419940609e-09
275820.0,5.395015419940609e-09
275830.0,5.395015419940609e-09
275840.0,5.395015419940609e-09
275850.0,5.395015419940609e-09
275860.0,5.395015419940609e-09
275870.0,5.395015419940609e-09
275880.0,5.395015419940609e-09
275890.0,5.395015419940609e-09
275900.0,5.395015419940609e-09
275910.0,5.395015419940609e-09
275920.0,5.395015419940609e-09
275930.0,5.395015419940609e-09
275940.0,5.395015419940609e-09
275950.0,5.395015419940609e-09
275960.0,5.395015419940609e-09
275970.0,5.395015419940609e-09
275980.0,5.395015419940609e-09
275990.0,5.395015419940609e-09
276000.0,5.395015419940609e-09
276010.0,5.395015419940609e-09
276020.0,5.395015419940609e-09
276030.0,5.395015419940609e-09
276040.0,5.395015419940609e-09
276050.0,5.395015419940609e-09
276060.0,5.395015419940609e-09
276070.0,5.395015419940609e-09
276080.0,5.395015419940609e-09
276090.0,5.395015419940609e-09
276100.0,5.395015419940609e-09
276110.0,5.395015419940609e-09
276120.0,5.395015419940609e-09
276130.0,5.395015419940609e-09
276140.0,5.395015419940609e-09
276150.0,5.395015419940609e-09
276160.0,5.395015419940609e-09
276170.0,5.395015419940609e-09
276180.0,5.395015419940609e-09
276190.0,5.395015419940609e-09
276200.0,5.395015419940609e-09
276210.0,5.395015419940609e-09
276220.0,5.395015419940609e-09
276230.0,5.395015419940609e-09
276240.0,5.395015419940609e-09
276250.0,5.395015419940609e-09
276260.0,5.395015419940609e-09
276270.0,5.395015419940609e-09
276280.0,5.395015419940609e-09
276290.0,5.395015419940609e-09
276300.0,5.395015419940609e-09
276310.0,5.395015419940609e-09
276320.0,5.395015419940609e-09
276330.0,5.395015419940609e-09
276340.0,5.395015419940609e-09
276350.0,5.395015419940609e-09
276360.0,5.395015419940609e-09
276370.0,5.395015419940609e-09
276380.0,5.395015419940609e-09
276390.0,5.395015419940609e-09
276400.0,5.395015419940609e-09
276410.0,5.395015419940609e-09
276420.0,5.395015419940609e-09
276430.0,5.395015419940609e-09
276440.0,5.395015419940609e-09
276450.0,5.395015419940609e-09
276460.0,5.395015419940609e-09
276470.0,5.395015419940609e-09
276480.0,5.395015419940609e-09
276490.0,5.395015419940609e-09
276500.0,5.395015419940609e-09
276510.0,5.395015419940609e-09
276520.0,5.395015419940609e-09
276530.0,5.395015419940609e-09
276540.0,5.395015419940609e-09
276550.0,5.395015419940609e-09
276560.0,5.395015419940609e-09
276570.0,5.395015419940609e-09
276580.0,5.395015419940609e-09
276590.0,5.395015419940609e-09
276600.0,5.395015419940609e-09
276610.0,5.395015419940609e-09
276620.0,5.395015419940609e-09
276630.0,5.395015419940609e-09
276640.0,5.395015419940609e-09
276650.0,5.395015419940609e-09
276660.0,5.395015419940609e-09
276670.0,5.395015419940609e-09
276680.0,5.395015419940609e-09
276690.0,5.395015419940609e-09
276700.0,5.395015419940609e-09
276710.0,5.395015419940609e-09
276720.0,5.395015419940609e-09
276730.0,5.395015419940609e-09
276740.0,5.395015419940609e-09
276750.0,5.395015419940609e-09
276760.0,5.395015419940609e-09
276770.0,5.395015419940609e-09
276780.0,5.395015419940609e-09
276790.0,5.395015419940609e-09
276800.0,5.395015419940609e-09
276810.0,5.395015419940609e-09
276820.0,5.395015419940609e-09
276830.0,5.395015419940609e-09
276840.0,5.395015419940609e-09
276850.0,5.395015419940609e-09
276860.0,5.395015419940609e-09
276870.0,5.395015419940609e-09
276880.0,5.395015419940609e-09
276890.0,5.395015419940609e-09
276900.0,5.395015419940609e-09
276910.0,5.395015419940609e-09
276920.0,5.395015419940609e-09
276930.0,5.395015419940609e-09
276940.0,5.395015419940609e-09
276950.0,5.395015419940609e-09
276960.0,5.395015419940609e-09
276970.0,5.395015419940609e-09
276980.0,5.395015419940609e-09
276990.0,5.395015419940609e-09
277000.0,5.395015419940609e-09
277010.0,5.395015419940609e-09
277020.0,5.395015419940609e-09
277030.0,5.395015419940609e-09
277040.0,5.395015419940609e-09
277050.0,5.395015419940609e-09
277060.0,5.395015419940609e-09
277070.0,5.395015419940609e-09
277080.0,5.395015419940609e-09
277090.0,5.395015419940609e-09
277100.0,5.395015419940609e-09
277110.0,5.395015419940609e-09
277120.0,5.395015419940609e-09
277130.0,5.395015419940609e-09
277140.0,5.395015419940609e-09
277150.0,5.395015419940609e-09
277160.0,5.395015419940609e-09
277170.0,5.395015419940609e-09
277180.0,5.395015419940609e-09
277190.0,5.395015419940609e-09
277200.0,5.395015419940609e-09
277210.0,5.395015419940609e-09
277220.0,5.395015419940609e-09
277230.0,5.395015419940609e-09
277240.0,5.395015419940609e-09
277250.0,5.395015419940609e-09
277260.0,5.395015419940609e-09
277270.0,5.395015419940609e-09
277280.0,5.395015419940609e-09
277290.0,5.395015419940609e-09
277300.0,5.395015419940609e-09
277310.0,5.395015419940609e-09
277320.0,5.395015419940609e-09
277330.0,5.395015419940609e-09
277340.0,5.395015419940609e-09
277350.0,5.395015419940609e-09
277360.0,5.395015419940609e-09
277370.0,5.395015419940609e-09
277380.0,5.395015419940609e-09
277390.0,5.395015419940609e-09
277400.0,5.395015419940609e-09
277410.0,5.395015419940609e-09
277420.0,5.395015419940609e-09
277430.0,5.395015419940609e-09
277440.0,5.395015419940609e-09
277450.0,5.395015419940609e-09
277460.0,5.395015419940609e-09
277470.0,5.395015419940609e-09
277480.0,5.395015419940609e-09
277490.0,5.395015419940609e-09
277500.0,5.395015419940609e-09
277510.0,5.395015419940609e-09
277520.0,5.395015419940609e-09
277530.0,5.395015419940609e-09
277540.0,5.395015419940609e-09
277550.0,5.395015419940609e-09
277560.0,5.395015419940609e-09
277570.0,5.395015419940609e-09
277580.0,5.395015419940609e-09
277590.0,5.395015419940609e-09
277600.0,5.395015419940609e-09
277610.0,5.395015419940609e-09
277620.0,5.395015419940609e-09
277630.0,5.395015419940609e-09
277640.0,5.395015419940609e-09
277650.0,5.395015419940609e-09
277660.0,5.395015419940609e-09
277670.0,5.395015419940609e-09
277680.0,5.395015419940609e-09
277690.0,5.395015419940609e-09
277700.0,5.395015419940609e-09
277710.0,5.395015419940609e-09
277720.0,5.395015419940609e-09
277730.0,5.395015419940609e-09
277740.0,5.395015419940609e-09
277750.0,5.395015419940609e-09
277760.0,5.395015419940609e-09
277770.0,5.395015419940609e-09
277780.0,5.395015419940609e-09
277790.0,5.395015419940609e-09
277800.0,5.395015419940609e-09
277810.0,5.395015419940609e-09
277820.0,5.395015419940609e-09
277830.0,5.395015419940609e-09
277840.0,5.395015419940609e-09
277850.0,5.395015419940609e-09
277860.0,5.395015419940609e-09
277870.0,5.395015419940609e-09
277880.0,5.395015419940609e-09
277890.0,5.395015419940609e-09
277900.0,5.395015419940609e-09
277910.0,5.395015419940609e-09
277920.0,5.395015419940609e-09
277930.0,5.395015419940609e-09
277940.0,5.395015419940609e-09
277950.0,5.395015419940609e-09
277960.0,5.395015419940609e-09
277970.0,5.395015419940609e-09
277980.0,5.395015419940609e-09
277990.0,5.395015419940609e-09
278000.0,5.395015419940609e-09
278010.0,5.395015419940609e-09
278020.0,5.395015419940609e-09
278030.0,5.395015419940609e-09
278040.0,5.395015419940609e-09
278050.0,5.395015419940609e-09
278060.0,5.395015419940609e-09
278070.0,5.395015419940609e-09
278080.0,5.395015419940609e-09
278090.0,5.395015419940609e-09
278100.0,5.395015419940609e-09
278110.0,5.395015419940609e-09
278120.0,5.395015419940609e-09
278130.0,5.395015419940609e-09
278140.0,5.395015419940609e-09
278150.0,5.395015419940609e-09
278160.0,5.395015419940609e-09
278170.0,5.395015419940609e-09
278180.0,5.395015419940609e-09
278190.0,5.395015419940609e-09
278200.0,5.395015419940609e-09
278210.0,5.395015419940609e-09
278220.0,5.395015419940609e-09
278230.0,5.395015419940609e-09
278240.0,5.395015419940609e-09
278250.0,5.395015419940609e-09
278260.0,5.395015419940609e-09
278270.0,5.395015419940609e-09
278280.0,5.395015419940609e-09
278290.0,5.395015419940609e-09
278300.0,5.395015419940609e-09
278310.0,5.395015419940609e-09
278320.0,5.395015419940609e-09
278330.0,5.395015419940609e-09
278340.0,5.395015419940609e-09
278350.0,5.395015419940609e-09
278360.0,5.395015419940609e-09
278370.0,5.395015419940609e-09
278380.0,5.395015419940609e-09
278390.0,5.395015419940609e-09
278400.0,5.395015419940609e-09
278410.0,5.395015419940609e-09
278420.0,5.395015419940609e-09
278430.0,5.395015419940609e-09
278440.0,5.395015419940609e-09
278450.0,5.395015419940609e-09
278460.0,5.395015419940609e-09
278470.0,5.395015419940609e-09
278480.0,5.395015419940609e-09
278490.0,5.395015419940609e-09
278500.0,5.395015419940609e-09
278510.0,5.395015419940609e-09
278520.0,5.395015419940609e-09
278530.0,5.395015419940609e-09
278540.0,5.395015419940609e-09
278550.0,5.395015419940609e-09
278560.0,5.395015419940609e-09
278570.0,5.395015419940609e-09
278580.0,5.395015419940609e-09
278590.0,5.395015419940609e-09
278600.0,5.395015419940609e-09
278610.0,5.395015419940609e-09
278620.0,5.395015419940609e-09
278630.0,5.395015419940609e-09
278640.0,5.395015419940609e-09
278650.0,5.395015419940609e-09
278660.0,5.395015419940609e-09
278670.0,5.395015419940609e-09
278680.0,5.395015419940609e-09
278690.0,5.395015419940609e-09
278700.0,5.395015419940609e-09
278710.0,5.395015419940609e-09
278720.0,5.395015419940609e-09
278730.0,5.395015419940609e-09
278740.0,5.395015419940609e-09
278750.0,5.395015419940609e-09
278760.0,5.395015419940609e-09
278770.0,5.395015419940609e-09
278780.0,5.395015419940609e-09
278790.0,5.395015419940609e-09
278800.0,5.395015419940609e-09
278810.0,5.395015419940609e-09
278820.0,5.395015419940609e-09
278830.0,5.395015419940609e-09
278840.0,5.395015419940609e-09
278850.0,5.395015419940609e-09
278860.0,5.395015419940609e-09
278870.0,5.395015419940609e-09
278880.0,5.395015419940609e-09
278890.0,5.395015419940609e-09
278900.0,5.395015419940609e-09
278910.0,5.395015419940609e-09
278920.0,5.395015419940609e-09
278930.0,5.395015419940609e-09
278940.0,5.395015419940609e-09
278950.0,5.395015419940609e-09
278960.0,5.395015419940609e-09
278970.0,5.395015419940609e-09
278980.0,5.395015419940609e-09
278990.0,5.395015419940609e-09
279000.0,5.395015419940609e-09
