M.D_b.CO3 Time [a],M.D_b.CO3 CO3 [mol/kg]
610400.0,8.739742102613795e-05
610500.0,8.739742102613791e-05
610600.0,8.739742102613777e-05
610700.0,8.739742102613795e-05
610800.0,8.739742102613791e-05
610900.0,8.739742102613777e-05
611000.0,8.739742102613795e-05
611100.0,8.739742102613791e-05
611200.0,8.739742102613777e-05
611300.0,8.739742102613795e-05
611400.0,8.739742102613791e-05
611500.0,8.739742102613781e-05
611600.0,8.739742102613793e-05
611700.0,8.739742102613791e-05
611800.0,8.739742102613779e-05
611900.0,8.739742102613795e-05
612000.0,8.739742102613791e-05
612100.0,8.739742102613779e-05
612200.0,8.739742102613798e-05
612300.0,8.739742102613791e-05
612400.0,8.739742102613781e-05
612500.0,8.739742102613793e-05
612600.0,8.739742102613791e-05
612700.0,8.739742102613777e-05
612800.0,8.739742102613798e-05
612900.0,8.739742102613791e-05
613000.0,8.739742102613779e-05
613100.0,8.739742102613796e-05
613200.0,8.739742102613791e-05
613300.0,8.739742102613776e-05
613400.0,8.739742102613796e-05
613500.0,8.739742102613791e-05
613600.0,8.739742102613777e-05
613700.0,8.739742102613796e-05
613800.0,8.739742102613791e-05
613900.0,8.739742102613779e-05
614000.0,8.739742102613798e-05
614100.0,8.739742102613791e-05
614200.0,8.739742102613776e-05
614300.0,8.739742102613796e-05
614400.0,8.739742102613791e-05
614500.0,8.739742102613777e-05
614600.0,8.739742102613796e-05
614700.0,8.739742102613791e-05
614800.0,8.739742102613779e-05
614900.0,8.739742102613796e-05
615000.0,8.739742102613791e-05
615100.0,8.739742102613779e-05
615200.0,8.739742102613796e-05
615300.0,8.739742102613788e-05
615400.0,8.739742102613777e-05
615500.0,8.739742102613798e-05
615600.0,8.739742102613791e-05
615700.0,8.739742102613779e-05
615800.0,8.739742102613795e-05
615900.0,8.73974210261379e-05
616000.0,8.739742102613779e-05
616100.0,8.739742102613796e-05
616200.0,8.739742102613788e-05
616300.0,8.739742102613779e-05
616400.0,8.739742102613773e-05
616500.0,8.739742102613795e-05
616600.0,8.739742102613792e-05
616700.0,8.739742102613781e-05
616800.0,8.739742102613795e-05
616900.0,8.73974210261379e-05
617000.0,8.739742102613777e-05
617100.0,8.739742102613796e-05
617200.0,8.739742102613791e-05
617300.0,8.739742102613781e-05
617400.0,8.739742102613793e-05
617500.0,8.739742102613791e-05
617600.0,8.739742102613779e-05
617700.0,8.739742102613795e-05
617800.0,8.739742102613791e-05
617900.0,8.739742102613776e-05
618000.0,8.739742102613796e-05
618100.0,8.739742102613791e-05
618200.0,8.739742102613779e-05
618300.0,8.739742102613796e-05
618400.0,8.739742102613791e-05
618500.0,8.739742102613776e-05
618600.0,8.739742102613796e-05
618700.0,8.739742102613791e-05
618800.0,8.739742102613779e-05
618900.0,8.739742102613798e-05
619000.0,8.73974210261379e-05
619100.0,8.739742102613777e-05
619200.0,8.739742102613798e-05
619300.0,8.739742102613791e-05
619400.0,8.739742102613779e-05
619500.0,8.739742102613798e-05
619600.0,8.739742102613791e-05
619700.0,8.739742102613774e-05
619800.0,8.739742102613795e-05
619900.0,8.739742102613791e-05
620000.0,8.739742102613777e-05
620100.0,8.739742102613798e-05
620200.0,8.739742102613791e-05
620300.0,8.739742102613777e-05
620400.0,8.739742102613796e-05
620500.0,8.73974210261379e-05
620600.0,8.739742102613779e-05
620700.0,8.739742102613798e-05
620800.0,8.739742102613791e-05
620900.0,8.739742102613777e-05
621000.0,8.739742102613798e-05
621100.0,8.739742102613788e-05
621200.0,8.739742102613777e-05
621300.0,8.739742102613796e-05
621400.0,8.739742102613791e-05
621500.0,8.739742102613777e-05
621600.0,8.739742102613796e-05
621700.0,8.73974210261379e-05
621800.0,8.739742102613779e-05
621900.0,8.739742102613796e-05
622000.0,8.73974210261379e-05
622100.0,8.739742102613779e-05
622200.0,8.739742102613795e-05
622300.0,8.73974210261379e-05
622400.0,8.739742102613779e-05
622500.0,8.739742102613798e-05
622600.0,8.73974210261379e-05
622700.0,8.739742102613777e-05
622800.0,8.739742102613795e-05
622900.0,8.73974210261379e-05
623000.0,8.739742102613779e-05
623100.0,8.739742102613796e-05
623200.0,8.739742102613791e-05
623300.0,8.739742102613777e-05
623400.0,8.739742102613796e-05
623500.0,8.73974210261379e-05
623600.0,8.739742102613779e-05
623700.0,8.739742102613795e-05
623800.0,8.739742102613791e-05
623900.0,8.739742102613777e-05
624000.0,8.739742102613795e-05
624100.0,8.739742102613791e-05
624200.0,8.739742102613777e-05
624300.0,8.739742102613795e-05
624400.0,8.739742102613791e-05
624500.0,8.739742102613777e-05
624600.0,8.739742102613795e-05
624700.0,8.739742102613791e-05
624800.0,8.739742102613779e-05
624900.0,8.739742102613792e-05
625000.0,8.739742102613791e-05
625100.0,8.739742102613779e-05
625200.0,8.739742102613796e-05
625300.0,8.739742102613791e-05
625400.0,8.739742102613781e-05
625500.0,8.739742102613793e-05
625600.0,8.739742102613791e-05
625700.0,8.739742102613779e-05
625800.0,8.739742102613798e-05
625900.0,8.739742102613791e-05
626000.0,8.739742102613779e-05
626100.0,8.739742102613793e-05
626200.0,8.739742102613791e-05
626300.0,8.739742102613777e-05
626400.0,8.739742102613798e-05
626500.0,8.739742102613791e-05
626600.0,8.739742102613779e-05
626700.0,8.739742102613798e-05
626800.0,8.739742102613791e-05
626900.0,8.739742102613777e-05
627000.0,8.739742102613796e-05
627100.0,8.739742102613791e-05
627200.0,8.739742102613776e-05
627300.0,8.739742102613795e-05
627400.0,8.739742102613791e-05
627500.0,8.739742102613779e-05
627600.0,8.739742102613796e-05
627700.0,8.739742102613791e-05
627800.0,8.739742102613776e-05
627900.0,8.739742102613795e-05
628000.0,8.73974210261379e-05
628100.0,8.739742102613779e-05
628200.0,8.739742102613795e-05
628300.0,8.739742102613791e-05
628400.0,8.739742102613777e-05
628500.0,8.739742102613798e-05
628600.0,8.739742102613791e-05
628700.0,8.739742102613779e-05
628800.0,8.739742102613795e-05
628900.0,8.73974210261379e-05
629000.0,8.739742102613779e-05
629100.0,8.739742102613795e-05
629200.0,8.73974210261379e-05
629300.0,8.739742102613781e-05
629400.0,8.739742102613796e-05
629500.0,8.739742102613788e-05
629600.0,8.739742102613777e-05
629700.0,8.739742102613796e-05
629800.0,8.739742102613791e-05
629900.0,8.739742102613779e-05
630000.0,8.739742102613796e-05
630100.0,8.739742102613791e-05
630200.0,8.739742102613777e-05
630300.0,8.739742102613796e-05
630400.0,8.73974210261379e-05
630500.0,8.739742102613779e-05
630600.0,8.739742102613796e-05
630700.0,8.739742102613791e-05
630800.0,8.739742102613781e-05
630900.0,8.739742102613798e-05
631000.0,8.739742102613788e-05
631100.0,8.739742102613777e-05
631200.0,8.739742102613796e-05
631300.0,8.739742102613791e-05
631400.0,8.739742102613777e-05
631500.0,8.739742102613796e-05
631600.0,8.73974210261379e-05
631700.0,8.739742102613779e-05
631800.0,8.739742102613795e-05
631900.0,8.73974210261379e-05
632000.0,8.739742102613779e-05
632100.0,8.739742102613795e-05
632200.0,8.739742102613791e-05
632300.0,8.739742102613777e-05
632400.0,8.739742102613795e-05
632500.0,8.739742102613791e-05
632600.0,8.739742102613777e-05
632700.0,8.739742102613795e-05
632800.0,8.739742102613791e-05
632900.0,8.739742102613779e-05
633000.0,8.739742102613792e-05
633100.0,8.73974210261379e-05
633200.0,8.739742102613779e-05
633300.0,8.739742102613796e-05
633400.0,8.739742102613791e-05
633500.0,8.739742102613779e-05
633600.0,8.739742102613793e-05
633700.0,8.739742102613791e-05
633800.0,8.739742102613779e-05
633900.0,8.739742102613795e-05
634000.0,8.739742102613791e-05
634100.0,8.739742102613777e-05
634200.0,8.739742102613795e-05
634300.0,8.739742102613791e-05
634400.0,8.739742102613779e-05
634500.0,8.739742102613796e-05
634600.0,8.739742102613791e-05
634700.0,8.739742102613779e-05
634800.0,8.739742102613793e-05
634900.0,8.739742102613791e-05
635000.0,8.739742102613777e-05
635100.0,8.739742102613798e-05
635200.0,8.739742102613791e-05
635300.0,8.739742102613777e-05
635400.0,8.739742102613795e-05
635500.0,8.739742102613791e-05
635600.0,8.739742102613777e-05
635700.0,8.739742102613796e-05
635800.0,8.739742102613791e-05
635900.0,8.739742102613779e-05
636000.0,8.739742102613799e-05
636100.0,8.739742102613791e-05
636200.0,8.739742102613777e-05
636300.0,8.739742102613796e-05
636400.0,8.73974210261379e-05
636500.0,8.739742102613781e-05
636600.0,8.739742102613795e-05
636700.0,8.739742102613791e-05
636800.0,8.739742102613779e-05
636900.0,8.739742102613795e-05
637000.0,8.739742102613791e-05
637100.0,8.739742102613777e-05
637200.0,8.739742102613796e-05
637300.0,8.73974210261379e-05
637400.0,8.739742102613779e-05
637500.0,8.739742102613796e-05
637600.0,8.73974210261379e-05
637700.0,8.739742102613779e-05
637800.0,8.739742102613798e-05
637900.0,8.73974210261379e-05
638000.0,8.739742102613777e-05
638100.0,8.739742102613795e-05
638200.0,8.73974210261379e-05
638300.0,8.739742102613779e-05
638400.0,8.739742102613796e-05
638500.0,8.739742102613788e-05
638600.0,8.739742102613777e-05
638700.0,8.739742102613796e-05
638800.0,8.739742102613791e-05
638900.0,8.739742102613779e-05
639000.0,8.739742102613796e-05
639100.0,8.739742102613791e-05
639200.0,8.739742102613779e-05
639300.0,8.739742102613796e-05
639400.0,8.73974210261379e-05
639500.0,8.739742102613779e-05
639600.0,8.739742102613796e-05
639700.0,8.739742102613791e-05
639800.0,8.739742102613779e-05
639900.0,8.739742102613796e-05
640000.0,8.73974210261379e-05
640100.0,8.739742102613779e-05
640200.0,8.739742102613796e-05
640300.0,8.73974210261379e-05
640400.0,8.739742102613779e-05
640500.0,8.739742102613796e-05
640600.0,8.73974210261379e-05
640700.0,8.739742102613779e-05
640800.0,8.739742102613793e-05
640900.0,8.739742102613791e-05
641000.0,8.739742102613781e-05
641100.0,8.739742102613793e-05
641200.0,8.739742102613791e-05
641300.0,8.739742102613779e-05
641400.0,8.739742102613796e-05
641500.0,8.739742102613791e-05
641600.0,8.739742102613779e-05
641700.0,8.739742102613798e-05
641800.0,8.739742102613791e-05
641900.0,8.739742102613779e-05
642000.0,8.739742102613793e-05
642100.0,8.739742102613791e-05
642200.0,8.739742102613777e-05
642300.0,8.739742102613796e-05
642400.0,8.739742102613791e-05
642500.0,8.739742102613779e-05
642600.0,8.739742102613795e-05
642700.0,8.739742102613791e-05
642800.0,8.739742102613781e-05
642900.0,8.739742102613793e-05
643000.0,8.739742102613791e-05
643100.0,8.739742102613777e-05
643200.0,8.739742102613795e-05
643300.0,8.739742102613791e-05
643400.0,8.739742102613777e-05
643500.0,8.739742102613796e-05
643600.0,8.739742102613791e-05
643700.0,8.739742102613779e-05
643800.0,8.739742102613798e-05
643900.0,8.73974210261379e-05
644000.0,8.739742102613777e-05
644100.0,8.739742102613796e-05
644200.0,8.73974210261379e-05
644300.0,8.739742102613777e-05
644400.0,8.739742102613796e-05
644500.0,8.739742102613791e-05
644600.0,8.739742102613776e-05
644700.0,8.739742102613796e-05
644800.0,8.739742102613791e-05
644900.0,8.739742102613779e-05
645000.0,8.739742102613795e-05
645100.0,8.739742102613791e-05
645200.0,8.739742102613777e-05
645300.0,8.739742102613796e-05
645400.0,8.739742102613791e-05
645500.0,8.739742102613779e-05
645600.0,8.739742102613798e-05
645700.0,8.73974210261379e-05
645800.0,8.739742102613777e-05
645900.0,8.739742102613795e-05
646000.0,8.73974210261379e-05
646100.0,8.739742102613777e-05
646200.0,8.739742102613798e-05
646300.0,8.73974210261379e-05
646400.0,8.739742102613777e-05
646500.0,8.739742102613796e-05
646600.0,8.739742102613791e-05
646700.0,8.739742102613779e-05
646800.0,8.739742102613796e-05
646900.0,8.73974210261379e-05
647000.0,8.739742102613779e-05
647100.0,8.739742102613796e-05
647200.0,8.739742102613791e-05
647300.0,8.739742102613779e-05
647400.0,8.739742102613796e-05
647500.0,8.73974210261379e-05
647600.0,8.739742102613779e-05
647700.0,8.739742102613796e-05
647800.0,8.739742102613791e-05
647900.0,8.739742102613777e-05
648000.0,8.739742102613796e-05
648100.0,8.73974210261379e-05
648200.0,8.739742102613779e-05
648300.0,8.739742102613798e-05
648400.0,8.739742102613791e-05
648500.0,8.739742102613777e-05
648600.0,8.739742102613795e-05
648700.0,8.739742102613791e-05
648800.0,8.739742102613777e-05
648900.0,8.739742102613796e-05
649000.0,8.73974210261379e-05
649100.0,8.739742102613779e-05
649200.0,8.739742102613795e-05
649300.0,8.739742102613791e-05
649400.0,8.739742102613777e-05
649500.0,8.739742102613796e-05
649600.0,8.739742102613791e-05
649700.0,8.739742102613777e-05
649800.0,8.739742102613795e-05
649900.0,8.739742102613791e-05
650000.0,8.739742102613777e-05
650100.0,8.739742102613795e-05
650200.0,8.739742102613791e-05
650300.0,8.739742102613779e-05
650400.0,8.739742102613792e-05
650500.0,8.739742102613791e-05
650600.0,8.739742102613781e-05
650700.0,8.739742102613795e-05
650800.0,8.739742102613791e-05
650900.0,8.739742102613779e-05
651000.0,8.739742102613795e-05
651100.0,8.739742102613791e-05
651200.0,8.739742102613779e-05
651300.0,8.739742102613793e-05
651400.0,8.739742102613791e-05
651500.0,8.739742102613777e-05
651600.0,8.739742102613796e-05
651700.0,8.739742102613791e-05
651800.0,8.739742102613776e-05
651900.0,8.739742102613796e-05
652000.0,8.739742102613791e-05
652100.0,8.739742102613779e-05
652200.0,8.739742102613798e-05
652300.0,8.73974210261379e-05
652400.0,8.739742102613777e-05
652500.0,8.739742102613798e-05
652600.0,8.739742102613791e-05
652700.0,8.739742102613779e-05
652800.0,8.739742102613798e-05
652900.0,8.73974210261379e-05
653000.0,8.739742102613777e-05
653100.0,8.739742102613796e-05
653200.0,8.73974210261379e-05
653300.0,8.739742102613777e-05
653400.0,8.739742102613796e-05
653500.0,8.73974210261379e-05
653600.0,8.739742102613777e-05
653700.0,8.739742102613796e-05
653800.0,8.73974210261379e-05
653900.0,8.739742102613777e-05
654000.0,8.739742102613796e-05
654100.0,8.73974210261379e-05
654200.0,8.739742102613779e-05
654300.0,8.739742102613795e-05
654400.0,8.73974210261379e-05
654500.0,8.739742102613779e-05
654600.0,8.739742102613796e-05
654700.0,8.739742102613788e-05
654800.0,8.739742102613779e-05
654900.0,8.739742102613773e-05
655000.0,8.739742102613795e-05
655100.0,8.739742102613792e-05
655200.0,8.739742102613779e-05
655300.0,8.739742102613793e-05
655400.0,8.739742102613791e-05
655500.0,8.739742102613779e-05
655600.0,8.739742102613795e-05
655700.0,8.739742102613791e-05
655800.0,8.739742102613777e-05
655900.0,8.739742102613795e-05
656000.0,8.739742102613791e-05
656100.0,8.739742102613781e-05
656200.0,8.739742102613793e-05
656300.0,8.739742102613791e-05
656400.0,8.739742102613779e-05
656500.0,8.739742102613796e-05
656600.0,8.739742102613791e-05
656700.0,8.739742102613779e-05
656800.0,8.739742102613798e-05
656900.0,8.739742102613791e-05
657000.0,8.739742102613779e-05
657100.0,8.739742102613798e-05
657200.0,8.73974210261379e-05
657300.0,8.739742102613777e-05
657400.0,8.739742102613796e-05
657500.0,8.73974210261379e-05
657600.0,8.739742102613777e-05
657700.0,8.739742102613796e-05
657800.0,8.73974210261379e-05
657900.0,8.739742102613777e-05
658000.0,8.739742102613796e-05
658100.0,8.73974210261379e-05
658200.0,8.739742102613777e-05
658300.0,8.739742102613796e-05
658400.0,8.739742102613791e-05
658500.0,8.739742102613776e-05
658600.0,8.739742102613795e-05
658700.0,8.73974210261379e-05
658800.0,8.739742102613779e-05
658900.0,8.739742102613796e-05
659000.0,8.739742102613791e-05
659100.0,8.739742102613776e-05
659200.0,8.739742102613795e-05
659300.0,8.739742102613791e-05
659400.0,8.739742102613779e-05
659500.0,8.739742102613795e-05
659600.0,8.739742102613791e-05
659700.0,8.739742102613777e-05
659800.0,8.739742102613796e-05
659900.0,8.73974210261379e-05
660000.0,8.739742102613779e-05
660100.0,8.739742102613796e-05
660200.0,8.73974210261379e-05
660300.0,8.739742102613779e-05
660400.0,8.739742102613795e-05
660500.0,8.73974210261379e-05
660600.0,8.739742102613779e-05
660700.0,8.739742102613793e-05
660800.0,8.73974210261379e-05
660900.0,8.739742102613781e-05
661000.0,8.739742102613798e-05
661100.0,8.739742102613788e-05
661200.0,8.739742102613777e-05
661300.0,8.739742102613795e-05
661400.0,8.739742102613791e-05
661500.0,8.739742102613781e-05
661600.0,8.739742102613795e-05
661700.0,8.73974210261379e-05
661800.0,8.739742102613779e-05
661900.0,8.739742102613798e-05
662000.0,8.73974210261379e-05
662100.0,8.739742102613777e-05
662200.0,8.739742102613795e-05
662300.0,8.739742102613791e-05
662400.0,8.739742102613777e-05
662500.0,8.739742102613796e-05
662600.0,8.73974210261379e-05
662700.0,8.739742102613779e-05
662800.0,8.739742102613795e-05
662900.0,8.739742102613791e-05
663000.0,8.739742102613777e-05
663100.0,8.739742102613795e-05
663200.0,8.739742102613791e-05
663300.0,8.739742102613781e-05
663400.0,8.739742102613793e-05
663500.0,8.739742102613791e-05
663600.0,8.739742102613781e-05
663700.0,8.739742102613793e-05
663800.0,8.739742102613791e-05
663900.0,8.739742102613779e-05
664000.0,8.739742102613795e-05
664100.0,8.739742102613791e-05
664200.0,8.739742102613781e-05
664300.0,8.739742102613793e-05
664400.0,8.739742102613791e-05
664500.0,8.739742102613779e-05
664600.0,8.739742102613796e-05
664700.0,8.739742102613791e-05
664800.0,8.739742102613777e-05
664900.0,8.739742102613795e-05
665000.0,8.739742102613791e-05
665100.0,8.739742102613781e-05
665200.0,8.739742102613793e-05
665300.0,8.739742102613791e-05
665400.0,8.739742102613779e-05
665500.0,8.739742102613795e-05
665600.0,8.739742102613791e-05
665700.0,8.739742102613776e-05
665800.0,8.739742102613796e-05
665900.0,8.739742102613791e-05
666000.0,8.739742102613779e-05
666100.0,8.739742102613796e-05
666200.0,8.739742102613791e-05
666300.0,8.739742102613776e-05
666400.0,8.739742102613796e-05
666500.0,8.739742102613791e-05
666600.0,8.739742102613781e-05
666700.0,8.739742102613795e-05
666800.0,8.739742102613791e-05
666900.0,8.739742102613777e-05
667000.0,8.739742102613796e-05
667100.0,8.739742102613791e-05
667200.0,8.739742102613779e-05
667300.0,8.739742102613798e-05
667400.0,8.73974210261379e-05
667500.0,8.739742102613777e-05
667600.0,8.739742102613796e-05
667700.0,8.739742102613791e-05
667800.0,8.739742102613776e-05
667900.0,8.739742102613796e-05
668000.0,8.73974210261379e-05
668100.0,8.739742102613779e-05
668200.0,8.739742102613796e-05
668300.0,8.73974210261379e-05
668400.0,8.739742102613779e-05
668500.0,8.739742102613796e-05
668600.0,8.739742102613788e-05
668700.0,8.739742102613777e-05
668800.0,8.739742102613798e-05
