M.D_b.zsat Time [a],M.D_b.zsat zsat [mol/kg]
696400.0,3755
696500.0,3755
696600.0,3755
696700.0,3755
696800.0,3755
696900.0,3755
697000.0,3755
697100.0,3755
697200.0,3755
697300.0,3755
697400.0,3755
697500.0,3755
697600.0,3755
697700.0,3755
697800.0,3755
697900.0,3755
698000.0,3755
698100.0,3755
698200.0,3755
698300.0,3755
698400.0,3755
698500.0,3755
698600.0,3755
698700.0,3755
698800.0,3755
698900.0,3755
699000.0,3755
699100.0,3755
699200.0,3755
699300.0,3755
699400.0,3755
699500.0,3755
699600.0,3755
699700.0,3755
699800.0,3755
699900.0,3755
700000.0,3755
700100.0,3755
700200.0,3755
700300.0,3755
700400.0,3755
700500.0,3755
700600.0,3755
700700.0,3755
700800.0,3755
700900.0,3755
701000.0,3755
701100.0,3755
701200.0,3755
701300.0,3755
701400.0,3755
701500.0,3755
701600.0,3755
701700.0,3755
701800.0,3755
701900.0,3755
702000.0,3755
702100.0,3755
702200.0,3755
702300.0,3755
702400.0,3755
702500.0,3755
702600.0,3755
702700.0,3755
702800.0,3755
702900.0,3755
703000.0,3755
703100.0,3755
703200.0,3755
703300.0,3755
703400.0,3755
703500.0,3755
703600.0,3755
703700.0,3755
703800.0,3755
703900.0,3755
704000.0,3755
704100.0,3755
704200.0,3755
704300.0,3755
704400.0,3755
704500.0,3755
704600.0,3755
704700.0,3755
704800.0,3755
704900.0,3755
705000.0,3755
705100.0,3755
705200.0,3755
705300.0,3755
705400.0,3755
705500.0,3755
705600.0,3755
705700.0,3755
705800.0,3755
705900.0,3755
706000.0,3755
706100.0,3755
706200.0,3755
706300.0,3755
706400.0,3755
706500.0,3755
706600.0,3755
706700.0,3755
706800.0,3755
706900.0,3755
707000.0,3755
707100.0,3755
707200.0,3755
707300.0,3755
707400.0,3755
707500.0,3755
707600.0,3755
707700.0,3755
707800.0,3755
707900.0,3755
708000.0,3755
708100.0,3755
708200.0,3755
708300.0,3755
708400.0,3755
708500.0,3755
708600.0,3755
708700.0,3755
708800.0,3755
708900.0,3755
709000.0,3755
709100.0,3755
709200.0,3755
709300.0,3755
709400.0,3755
709500.0,3755
709600.0,3755
709700.0,3755
709800.0,3755
709900.0,3755
710000.0,3755
710100.0,3755
710200.0,3755
710300.0,3755
710400.0,3755
710500.0,3755
710600.0,3755
710700.0,3755
710800.0,3755
710900.0,3755
711000.0,3755
711100.0,3755
711200.0,3755
711300.0,3755
711400.0,3755
711500.0,3755
711600.0,3755
711700.0,3755
711800.0,3755
711900.0,3755
712000.0,3755
712100.0,3755
712200.0,3755
712300.0,3755
712400.0,3755
712500.0,3755
712600.0,3755
712700.0,3755
712800.0,3755
712900.0,3755
713000.0,3755
713100.0,3755
713200.0,3755
713300.0,3755
713400.0,3755
713500.0,3755
713600.0,3755
713700.0,3755
713800.0,3755
713900.0,3755
714000.0,3755
714100.0,3755
714200.0,3755
714300.0,3755
714400.0,3755
714500.0,3755
714600.0,3755
714700.0,3755
714800.0,3755
714900.0,3755
715000.0,3755
715100.0,3755
715200.0,3755
715300.0,3755
715400.0,3755
715500.0,3755
715600.0,3755
715700.0,3755
715800.0,3755
715900.0,3755
716000.0,3755
716100.0,3755
716200.0,3755
716300.0,3755
716400.0,3755
716500.0,3755
716600.0,3755
716700.0,3755
716800.0,3755
716900.0,3755
717000.0,3755
717100.0,3755
717200.0,3755
717300.0,3755
717400.0,3755
717500.0,3755
717600.0,3755
717700.0,3755
717800.0,3755
717900.0,3755
718000.0,3755
718100.0,3755
718200.0,3755
718300.0,3755
718400.0,3755
718500.0,3755
718600.0,3755
718700.0,3755
718800.0,3755
718900.0,3755
719000.0,3755
719100.0,3755
719200.0,3755
719300.0,3755
719400.0,3755
719500.0,3755
719600.0,3755
719700.0,3755
719800.0,3755
719900.0,3755
720000.0,3755
720100.0,3755
720200.0,3755
720300.0,3755
720400.0,3755
720500.0,3755
720600.0,3755
720700.0,3755
720800.0,3755
720900.0,3755
721000.0,3755
721100.0,3755
721200.0,3755
721300.0,3755
721400.0,3755
721500.0,3755
721600.0,3755
721700.0,3755
721800.0,3755
721900.0,3755
722000.0,3755
722100.0,3755
722200.0,3755
722300.0,3755
722400.0,3755
722500.0,3755
722600.0,3755
722700.0,3755
722800.0,3755
722900.0,3755
723000.0,3755
723100.0,3755
723200.0,3755
723300.0,3755
723400.0,3755
723500.0,3755
723600.0,3755
723700.0,3755
723800.0,3755
723900.0,3755
724000.0,3755
724100.0,3755
724200.0,3755
724300.0,3755
724400.0,3755
724500.0,3755
724600.0,3755
724700.0,3755
724800.0,3755
724900.0,3755
725000.0,3755
725100.0,3755
725200.0,3755
725300.0,3755
725400.0,3755
725500.0,3755
725600.0,3755
725700.0,3755
725800.0,3755
725900.0,3755
726000.0,3755
726100.0,3755
726200.0,3755
726300.0,3755
726400.0,3755
726500.0,3755
726600.0,3755
726700.0,3755
726800.0,3755
726900.0,3755
727000.0,3755
727100.0,3755
727200.0,3755
727300.0,3755
727400.0,3755
727500.0,3755
727600.0,3755
727700.0,3755
727800.0,3755
727900.0,3755
728000.0,3755
728100.0,3755
728200.0,3755
728300.0,3755
728400.0,3755
728500.0,3755
728600.0,3755
728700.0,3755
728800.0,3755
728900.0,3755
729000.0,3755
729100.0,3755
729200.0,3755
729300.0,3755
729400.0,3755
729500.0,3755
729600.0,3755
729700.0,3755
729800.0,3755
729900.0,3755
730000.0,3755
730100.0,3755
730200.0,3755
730300.0,3755
730400.0,3755
730500.0,3755
730600.0,3755
730700.0,3755
730800.0,3755
730900.0,3755
731000.0,3755
731100.0,3755
731200.0,3755
731300.0,3755
731400.0,3755
731500.0,3755
731600.0,3755
731700.0,3755
731800.0,3755
731900.0,3755
732000.0,3755
732100.0,3755
732200.0,3755
732300.0,3755
732400.0,3755
732500.0,3755
732600.0,3755
732700.0,3755
732800.0,3755
732900.0,3755
733000.0,3755
733100.0,3755
733200.0,3755
733300.0,3755
733400.0,3755
733500.0,3755
733600.0,3755
733700.0,3755
733800.0,3755
733900.0,3755
734000.0,3755
734100.0,3755
734200.0,3755
734300.0,3755
734400.0,3755
734500.0,3755
734600.0,3755
734700.0,3755
734800.0,3755
734900.0,3755
735000.0,3755
735100.0,3755
735200.0,3755
735300.0,3755
735400.0,3755
735500.0,3755
735600.0,3755
735700.0,3755
735800.0,3755
735900.0,3755
736000.0,3755
736100.0,3755
736200.0,3755
736300.0,3755
736400.0,3755
736500.0,3755
736600.0,3755
736700.0,3755
736800.0,3755
736900.0,3755
737000.0,3755
737100.0,3755
737200.0,3755
737300.0,3755
737400.0,3755
737500.0,3755
737600.0,3755
737700.0,3755
737800.0,3755
737900.0,3755
738000.0,3755
738100.0,3755
738200.0,3755
738300.0,3755
738400.0,3755
738500.0,3755
738600.0,3755
738700.0,3755
738800.0,3755
738900.0,3755
739000.0,3755
739100.0,3755
739200.0,3755
739300.0,3755
739400.0,3755
739500.0,3755
739600.0,3755
739700.0,3755
739800.0,3755
739900.0,3755
740000.0,3755
740100.0,3755
740200.0,3755
740300.0,3755
740400.0,3755
740500.0,3755
740600.0,3755
740700.0,3755
740800.0,3755
740900.0,3755
741000.0,3755
741100.0,3755
741200.0,3755
741300.0,3755
741400.0,3755
741500.0,3755
741600.0,3755
741700.0,3755
741800.0,3755
741900.0,3755
742000.0,3755
742100.0,3755
742200.0,3755
742300.0,3755
742400.0,3755
742500.0,3755
742600.0,3755
742700.0,3755
742800.0,3755
742900.0,3755
743000.0,3755
743100.0,3755
743200.0,3755
743300.0,3755
743400.0,3755
743500.0,3755
743600.0,3755
743700.0,3755
743800.0,3755
743900.0,3755
744000.0,3755
744100.0,3755
744200.0,3755
744300.0,3755
744400.0,3755
744500.0,3755
744600.0,3755
744700.0,3755
744800.0,3755
744900.0,3755
745000.0,3755
745100.0,3755
745200.0,3755
745300.0,3755
745400.0,3755
745500.0,3755
745600.0,3755
745700.0,3755
745800.0,3755
745900.0,3755
746000.0,3755
746100.0,3755
746200.0,3755
746300.0,3755
746400.0,3755
746500.0,3755
746600.0,3755
746700.0,3755
746800.0,3755
746900.0,3755
747000.0,3755
747100.0,3755
747200.0,3755
747300.0,3755
747400.0,3755
747500.0,3755
747600.0,3755
747700.0,3755
747800.0,3755
747900.0,3755
748000.0,3755
748100.0,3755
748200.0,3755
748300.0,3755
748400.0,3755
748500.0,3755
748600.0,3755
748700.0,3755
748800.0,3755
748900.0,3755
749000.0,3755
749100.0,3755
749200.0,3755
749300.0,3755
749400.0,3755
749500.0,3755
749600.0,3755
749700.0,3755
749800.0,3755
749900.0,3755
750000.0,3755
750100.0,3755
750200.0,3755
750300.0,3755
750400.0,3755
750500.0,3755
750600.0,3755
750700.0,3755
750800.0,3755
750900.0,3755
751000.0,3755
751100.0,3755
751200.0,3755
751300.0,3755
751400.0,3755
751500.0,3755
751600.0,3755
751700.0,3755
751800.0,3755
751900.0,3755
752000.0,3755
752100.0,3755
752200.0,3755
752300.0,3755
752400.0,3755
752500.0,3755
752600.0,3755
752700.0,3755
752800.0,3755
752900.0,3755
753000.0,3755
753100.0,3755
753200.0,3755
753300.0,3755
753400.0,3755
753500.0,3755
753600.0,3755
753700.0,3755
753800.0,3755
753900.0,3755
754000.0,3755
754100.0,3755
754200.0,3755
754300.0,3755
754400.0,3755
754500.0,3755
754600.0,3755
754700.0,3755
754800.0,3755
754900.0,3755
755000.0,3755
755100.0,3755
755200.0,3755
755300.0,3755
755400.0,3755
755500.0,3755
755600.0,3755
755700.0,3755
755800.0,3755
755900.0,3755
756000.0,3755
756100.0,3755
756200.0,3755
756300.0,3755
756400.0,3755
756500.0,3755
756600.0,3755
756700.0,3755
756800.0,3755
756900.0,3755
757000.0,3755
757100.0,3755
757200.0,3755
757300.0,3755
757400.0,3755
757500.0,3755
757600.0,3755
757700.0,3755
757800.0,3755
757900.0,3755
758000.0,3755
758100.0,3755
758200.0,3755
758300.0,3755
758400.0,3755
758500.0,3755
758600.0,3755
758700.0,3755
758800.0,3755
758900.0,3755
759000.0,3755
759100.0,3755
759200.0,3755
759300.0,3755
759400.0,3755
759500.0,3755
759600.0,3755
759700.0,3755
759800.0,3755
759900.0,3755
760000.0,3755
760100.0,3755
760200.0,3755
760300.0,3755
760400.0,3755
760500.0,3755
760600.0,3755
760700.0,3755
760800.0,3755
760900.0,3755
761000.0,3755
761100.0,3755
761200.0,3755
761300.0,3755
761400.0,3755
761500.0,3755
761600.0,3755
761700.0,3755
761800.0,3755
761900.0,3755
762000.0,3755
762100.0,3755
762200.0,3755
762300.0,3755
762400.0,3755
762500.0,3755
762600.0,3755
762700.0,3755
762800.0,3755
762900.0,3755
763000.0,3755
763100.0,3755
763200.0,3755
763300.0,3755
763400.0,3755
763500.0,3755
763600.0,3755
763700.0,3755
763800.0,3755
763900.0,3755
764000.0,3755
764100.0,3755
764200.0,3755
764300.0,3755
764400.0,3755
764500.0,3755
764600.0,3755
764700.0,3755
764800.0,3755
764900.0,3755
765000.0,3755
765100.0,3755
765200.0,3755
765300.0,3755
765400.0,3755
765500.0,3755
765600.0,3755
765700.0,3755
765800.0,3755
765900.0,3755
766000.0,3755
766100.0,3755
766200.0,3755
766300.0,3755
766400.0,3755
766500.0,3755
766600.0,3755
766700.0,3755
766800.0,3755
766900.0,3755
767000.0,3755
767100.0,3755
767200.0,3755
767300.0,3755
767400.0,3755
767500.0,3755
767600.0,3755
767700.0,3755
767800.0,3755
767900.0,3755
768000.0,3755
768100.0,3755
768200.0,3755
768300.0,3755
768400.0,3755
768500.0,3755
768600.0,3755
768700.0,3755
768800.0,3755
768900.0,3755
769000.0,3755
769100.0,3755
769200.0,3755
769300.0,3755
769400.0,3755
769500.0,3755
769600.0,3755
769700.0,3755
769800.0,3755
769900.0,3755
770000.0,3755
770100.0,3755
770200.0,3755
770300.0,3755
770400.0,3755
770500.0,3755
770600.0,3755
770700.0,3755
770800.0,3755
770900.0,3755
771000.0,3755
771100.0,3755
771200.0,3755
771300.0,3755
771400.0,3755
771500.0,3755
771600.0,3755
771700.0,3755
771800.0,3755
771900.0,3755
772000.0,3755
772100.0,3755
772200.0,3755
772300.0,3755
772400.0,3755
772500.0,3755
772600.0,3755
772700.0,3755
772800.0,3755
772900.0,3755
773000.0,3755
773100.0,3755
773200.0,3755
773300.0,3755
773400.0,3755
773500.0,3755
773600.0,3755
773700.0,3755
773800.0,3755
773900.0,3755
774000.0,3755
774100.0,3755
774200.0,3755
774300.0,3755
774400.0,3755
774500.0,3755
774600.0,3755
774700.0,3755
774800.0,3755
774900.0,3755
775000.0,3755
775100.0,3755
775200.0,3755
775300.0,3755
775400.0,3755
775500.0,3755
775600.0,3755
775700.0,3755
775800.0,3755
775900.0,3755
776000.0,3755
776100.0,3755
776200.0,3755
776300.0,3755
776400.0,3755
776500.0,3755
776600.0,3755
776700.0,3755
776800.0,3755
776900.0,3755
777000.0,3755
777100.0,3755
777200.0,3755
777300.0,3755
777400.0,3755
777500.0,3755
777600.0,3755
777700.0,3755
777800.0,3755
777900.0,3755
778000.0,3755
778100.0,3755
778200.0,3755
778300.0,3755
778400.0,3755
778500.0,3755
778600.0,3755
778700.0,3755
778800.0,3755
778900.0,3755
779000.0,3755
779100.0,3755
779200.0,3755
779300.0,3755
779400.0,3755
779500.0,3755
779600.0,3755
779700.0,3755
779800.0,3755
779900.0,3755
780000.0,3755
780100.0,3755
780200.0,3755
780300.0,3755
780400.0,3755
780500.0,3755
780600.0,3755
780700.0,3755
780800.0,3755
780900.0,3755
781000.0,3755
781100.0,3755
781200.0,3755
781300.0,3755
781400.0,3755
781500.0,3755
781600.0,3755
781700.0,3755
781800.0,3755
781900.0,3755
782000.0,3755
782100.0,3755
782200.0,3755
782300.0,3755
782400.0,3755
782500.0,3755
782600.0,3755
782700.0,3755
782800.0,3755
782900.0,3755
783000.0,3755
783100.0,3755
783200.0,3755
783300.0,3755
783400.0,3755
783500.0,3755
783600.0,3755
783700.0,3755
783800.0,3755
783900.0,3755
784000.0,3755
784100.0,3755
784200.0,3755
784300.0,3755
784400.0,3755
784500.0,3755
784600.0,3755
784700.0,3755
784800.0,3755
784900.0,3755
785000.0,3755
785100.0,3755
785200.0,3755
785300.0,3755
785400.0,3755
785500.0,3755
785600.0,3755
785700.0,3755
785800.0,3755
785900.0,3755
786000.0,3755
786100.0,3755
786200.0,3755
786300.0,3755
786400.0,3755
786500.0,3755
786600.0,3755
786700.0,3755
786800.0,3755
786900.0,3755
787000.0,3755
787100.0,3755
787200.0,3755
787300.0,3755
787400.0,3755
787500.0,3755
787600.0,3755
787700.0,3755
787800.0,3755
787900.0,3755
788000.0,3755
788100.0,3755
788200.0,3755
788300.0,3755
788400.0,3755
788500.0,3755
788600.0,3755
788700.0,3755
788800.0,3755
788900.0,3755
789000.0,3755
789100.0,3755
789200.0,3755
789300.0,3755
789400.0,3755
789500.0,3755
789600.0,3755
789700.0,3755
789800.0,3755
789900.0,3755
790000.0,3755
790100.0,3755
790200.0,3755
790300.0,3755
790400.0,3755
790500.0,3755
790600.0,3755
790700.0,3755
790800.0,3755
790900.0,3755
791000.0,3755
791100.0,3755
791200.0,3755
791300.0,3755
791400.0,3755
791500.0,3755
791600.0,3755
791700.0,3755
791800.0,3755
791900.0,3755
792000.0,3755
792100.0,3755
792200.0,3755
792300.0,3755
792400.0,3755
792500.0,3755
792600.0,3755
792700.0,3755
792800.0,3755
792900.0,3755
793000.0,3755
793100.0,3755
793200.0,3755
793300.0,3755
793400.0,3755
793500.0,3755
793600.0,3755
793700.0,3755
793800.0,3755
793900.0,3755
794000.0,3755
794100.0,3755
794200.0,3755
794300.0,3755
794400.0,3755
794500.0,3755
794600.0,3755
794700.0,3755
794800.0,3755
794900.0,3755
795000.0,3755
795100.0,3755
795200.0,3755
795300.0,3755
795400.0,3755
795500.0,3755
795600.0,3755
795700.0,3755
795800.0,3755
795900.0,3755
796000.0,3755
796100.0,3755
796200.0,3755
796300.0,3755
796400.0,3755
796500.0,3755
796600.0,3755
796700.0,3755
796800.0,3755
796900.0,3755
797000.0,3755
797100.0,3755
797200.0,3755
797300.0,3755
797400.0,3755
797500.0,3755
797600.0,3755
797700.0,3755
797800.0,3755
797900.0,3755
798000.0,3755
798100.0,3755
798200.0,3755
798300.0,3755
798400.0,3755
798500.0,3755
798600.0,3755
798700.0,3755
798800.0,3755
798900.0,3755
799000.0,3755
799100.0,3755
799200.0,3755
799300.0,3755
799400.0,3755
799500.0,3755
799600.0,3755
799700.0,3755
799800.0,3755
799900.0,3755
800000.0,3755
800100.0,3755
800200.0,3755
800300.0,3755
800400.0,3755
800500.0,3755
800600.0,3755
800700.0,3755
800800.0,3755
800900.0,3755
801000.0,3755
801100.0,3755
801200.0,3755
801300.0,3755
801400.0,3755
801500.0,3755
801600.0,3755
801700.0,3755
801800.0,3755
801900.0,3755
802000.0,3755
802100.0,3755
802200.0,3755
802300.0,3755
802400.0,3755
802500.0,3755
802600.0,3755
802700.0,3755
802800.0,3755
802900.0,3755
803000.0,3755
803100.0,3755
803200.0,3755
803300.0,3755
803400.0,3755
803500.0,3755
803600.0,3755
803700.0,3755
803800.0,3755
803900.0,3755
804000.0,3755
804100.0,3755
804200.0,3755
804300.0,3755
804400.0,3755
804500.0,3755
804600.0,3755
804700.0,3755
804800.0,3755
804900.0,3755
805000.0,3755
805100.0,3755
805200.0,3755
805300.0,3755
805400.0,3755
805500.0,3755
805600.0,3755
805700.0,3755
805800.0,3755
805900.0,3755
806000.0,3755
806100.0,3755
806200.0,3755
806300.0,3755
806400.0,3755
806500.0,3755
806600.0,3755
806700.0,3755
806800.0,3755
806900.0,3755
807000.0,3755
807100.0,3755
807200.0,3755
807300.0,3755
807400.0,3755
807500.0,3755
807600.0,3755
807700.0,3755
807800.0,3755
807900.0,3755
808000.0,3755
808100.0,3755
808200.0,3755
808300.0,3755
808400.0,3755
808500.0,3755
808600.0,3755
808700.0,3755
808800.0,3755
808900.0,3755
809000.0,3755
809100.0,3755
809200.0,3755
809300.0,3755
809400.0,3755
809500.0,3755
809600.0,3755
809700.0,3755
809800.0,3755
809900.0,3755
810000.0,3755
810100.0,3755
810200.0,3755
810300.0,3755
810400.0,3755
810500.0,3755
810600.0,3755
810700.0,3755
810800.0,3755
810900.0,3755
811000.0,3755
811100.0,3755
811200.0,3755
811300.0,3755
811400.0,3755
811500.0,3755
811600.0,3755
811700.0,3755
811800.0,3755
811900.0,3755
812000.0,3755
812100.0,3755
812200.0,3755
812300.0,3755
812400.0,3755
812500.0,3755
812600.0,3755
812700.0,3755
812800.0,3755
812900.0,3755
813000.0,3755
813100.0,3755
813200.0,3755
813300.0,3755
813400.0,3755
813500.0,3755
813600.0,3755
813700.0,3755
813800.0,3755
813900.0,3755
814000.0,3755
814100.0,3755
814200.0,3755
814300.0,3755
814400.0,3755
814500.0,3755
814600.0,3755
814700.0,3755
814800.0,3755
814900.0,3755
815000.0,3755
815100.0,3755
815200.0,3755
815300.0,3755
815400.0,3755
815500.0,3755
815600.0,3755
815700.0,3755
815800.0,3755
815900.0,3755
816000.0,3755
816100.0,3755
816200.0,3755
816300.0,3755
816400.0,3755
816500.0,3755
816600.0,3755
816700.0,3755
816800.0,3755
816900.0,3755
817000.0,3755
817100.0,3755
817200.0,3755
817300.0,3755
817400.0,3755
817500.0,3755
817600.0,3755
817700.0,3755
817800.0,3755
817900.0,3755
818000.0,3755
818100.0,3755
818200.0,3755
818300.0,3755
818400.0,3755
818500.0,3755
818600.0,3755
818700.0,3755
818800.0,3755
818900.0,3755
819000.0,3755
819100.0,3755
819200.0,3755
819300.0,3755
819400.0,3755
819500.0,3755
819600.0,3755
819700.0,3755
819800.0,3755
819900.0,3755
820000.0,3755
820100.0,3755
820200.0,3755
820300.0,3755
820400.0,3755
820500.0,3755
820600.0,3755
820700.0,3755
820800.0,3755
820900.0,3755
821000.0,3755
821100.0,3755
821200.0,3755
821300.0,3755
821400.0,3755
821500.0,3755
821600.0,3755
821700.0,3755
821800.0,3755
821900.0,3755
822000.0,3755
822100.0,3755
822200.0,3755
822300.0,3755
822400.0,3755
822500.0,3755
822600.0,3755
822700.0,3755
822800.0,3755
822900.0,3755
823000.0,3755
823100.0,3755
823200.0,3755
823300.0,3755
823400.0,3755
823500.0,3755
823600.0,3755
823700.0,3755
823800.0,3755
823900.0,3755
824000.0,3755
824100.0,3755
824200.0,3755
824300.0,3755
824400.0,3755
824500.0,3755
824600.0,3755
824700.0,3755
824800.0,3755
824900.0,3755
825000.0,3755
825100.0,3755
825200.0,3755
825300.0,3755
825400.0,3755
825500.0,3755
825600.0,3755
825700.0,3755
825800.0,3755
825900.0,3755
826000.0,3755
826100.0,3755
826200.0,3755
826300.0,3755
826400.0,3755
826500.0,3755
826600.0,3755
826700.0,3755
826800.0,3755
826900.0,3755
827000.0,3755
827100.0,3755
827200.0,3755
827300.0,3755
827400.0,3755
827500.0,3755
827600.0,3755
827700.0,3755
827800.0,3755
827900.0,3755
828000.0,3755
828100.0,3755
828200.0,3755
828300.0,3755
828400.0,3755
828500.0,3755
828600.0,3755
828700.0,3755
828800.0,3755
828900.0,3755
829000.0,3755
829100.0,3755
829200.0,3755
829300.0,3755
829400.0,3755
829500.0,3755
829600.0,3755
829700.0,3755
829800.0,3755
829900.0,3755
830000.0,3755
830100.0,3755
830200.0,3755
830300.0,3755
830400.0,3755
830500.0,3755
830600.0,3755
830700.0,3755
830800.0,3755
830900.0,3755
831000.0,3755
831100.0,3755
831200.0,3755
831300.0,3755
831400.0,3755
831500.0,3755
831600.0,3755
831700.0,3755
831800.0,3755
831900.0,3755
832000.0,3755
832100.0,3755
832200.0,3755
832300.0,3755
832400.0,3755
832500.0,3755
832600.0,3755
832700.0,3755
832800.0,3755
832900.0,3755
833000.0,3755
833100.0,3755
833200.0,3755
833300.0,3755
833400.0,3755
833500.0,3755
833600.0,3755
833700.0,3755
833800.0,3755
833900.0,3755
834000.0,3755
834100.0,3755
834200.0,3755
834300.0,3755
834400.0,3755
834500.0,3755
834600.0,3755
834700.0,3755
834800.0,3755
834900.0,3755
835000.0,3755
835100.0,3755
835200.0,3755
835300.0,3755
835400.0,3755
835500.0,3755
835600.0,3755
835700.0,3755
835800.0,3755
835900.0,3755
836000.0,3755
836100.0,3755
836200.0,3755
836300.0,3755
836400.0,3755
836500.0,3755
836600.0,3755
836700.0,3755
836800.0,3755
836900.0,3755
837000.0,3755
837100.0,3755
837200.0,3755
837300.0,3755
837400.0,3755
837500.0,3755
837600.0,3755
837700.0,3755
837800.0,3755
837900.0,3755
838000.0,3755
838100.0,3755
838200.0,3755
838300.0,3755
838400.0,3755
838500.0,3755
838600.0,3755
838700.0,3755
838800.0,3755
838900.0,3755
839000.0,3755
839100.0,3755
839200.0,3755
839300.0,3755
839400.0,3755
839500.0,3755
839600.0,3755
839700.0,3755
839800.0,3755
839900.0,3755
840000.0,3755
840100.0,3755
840200.0,3755
840300.0,3755
840400.0,3755
840500.0,3755
840600.0,3755
840700.0,3755
840800.0,3755
840900.0,3755
841000.0,3755
841100.0,3755
841200.0,3755
841300.0,3755
841400.0,3755
841500.0,3755
841600.0,3755
841700.0,3755
841800.0,3755
841900.0,3755
842000.0,3755
842100.0,3755
842200.0,3755
842300.0,3755
842400.0,3755
842500.0,3755
842600.0,3755
842700.0,3755
842800.0,3755
842900.0,3755
843000.0,3755
843100.0,3755
843200.0,3755
843300.0,3755
843400.0,3755
843500.0,3755
843600.0,3755
843700.0,3755
843800.0,3755
843900.0,3755
844000.0,3755
844100.0,3755
844200.0,3755
844300.0,3755
844400.0,3755
844500.0,3755
844600.0,3755
844700.0,3755
844800.0,3755
844900.0,3755
845000.0,3755
845100.0,3755
845200.0,3755
845300.0,3755
845400.0,3755
845500.0,3755
845600.0,3755
845700.0,3755
845800.0,3755
845900.0,3755
846000.0,3755
846100.0,3755
846200.0,3755
846300.0,3755
846400.0,3755
846500.0,3755
846600.0,3755
846700.0,3755
846800.0,3755
846900.0,3755
847000.0,3755
847100.0,3755
847200.0,3755
847300.0,3755
847400.0,3755
847500.0,3755
847600.0,3755
847700.0,3755
847800.0,3755
847900.0,3755
848000.0,3755
848100.0,3755
848200.0,3755
848300.0,3755
848400.0,3755
848500.0,3755
848600.0,3755
848700.0,3755
848800.0,3755
848900.0,3755
849000.0,3755
849100.0,3755
849200.0,3755
849300.0,3755
849400.0,3755
849500.0,3755
849600.0,3755
849700.0,3755
849800.0,3755
849900.0,3755
850000.0,3755
850100.0,3755
850200.0,3755
850300.0,3755
850400.0,3755
850500.0,3755
850600.0,3755
850700.0,3755
850800.0,3755
850900.0,3755
851000.0,3755
851100.0,3755
851200.0,3755
851300.0,3755
851400.0,3755
851500.0,3755
851600.0,3755
851700.0,3755
851800.0,3755
851900.0,3755
852000.0,3755
852100.0,3755
852200.0,3755
852300.0,3755
852400.0,3755
852500.0,3755
852600.0,3755
852700.0,3755
852800.0,3755
852900.0,3755
853000.0,3755
853100.0,3755
853200.0,3755
853300.0,3755
853400.0,3755
853500.0,3755
853600.0,3755
853700.0,3755
853800.0,3755
853900.0,3755
854000.0,3755
854100.0,3755
854200.0,3755
854300.0,3755
854400.0,3755
854500.0,3755
854600.0,3755
854700.0,3755
854800.0,3755
854900.0,3755
855000.0,3755
855100.0,3755
855200.0,3755
855300.0,3755
855400.0,3755
855500.0,3755
855600.0,3755
855700.0,3755
855800.0,3755
855900.0,3755
856000.0,3755
856100.0,3755
856200.0,3755
856300.0,3755
856400.0,3755
856500.0,3755
856600.0,3755
856700.0,3755
856800.0,3755
856900.0,3755
857000.0,3755
857100.0,3755
857200.0,3755
857300.0,3755
857400.0,3755
857500.0,3755
857600.0,3755
857700.0,3755
857800.0,3755
857900.0,3755
858000.0,3755
858100.0,3755
858200.0,3755
858300.0,3755
858400.0,3755
858500.0,3755
858600.0,3755
858700.0,3755
858800.0,3755
858900.0,3755
859000.0,3755
859100.0,3755
859200.0,3755
859300.0,3755
859400.0,3755
859500.0,3755
859600.0,3755
859700.0,3755
859800.0,3755
859900.0,3755
860000.0,3755
860100.0,3755
860200.0,3755
860300.0,3755
860400.0,3755
860500.0,3755
860600.0,3755
860700.0,3755
860800.0,3755
860900.0,3755
861000.0,3755
861100.0,3755
861200.0,3755
861300.0,3755
861400.0,3755
861500.0,3755
861600.0,3755
861700.0,3755
861800.0,3755
861900.0,3755
862000.0,3755
862100.0,3755
862200.0,3755
862300.0,3755
862400.0,3755
862500.0,3755
862600.0,3755
862700.0,3755
862800.0,3755
862900.0,3755
863000.0,3755
863100.0,3755
863200.0,3755
863300.0,3755
863400.0,3755
863500.0,3755
863600.0,3755
863700.0,3755
863800.0,3755
863900.0,3755
864000.0,3755
864100.0,3755
864200.0,3755
864300.0,3755
864400.0,3755
864500.0,3755
864600.0,3755
864700.0,3755
864800.0,3755
864900.0,3755
865000.0,3755
865100.0,3755
865200.0,3755
865300.0,3755
865400.0,3755
865500.0,3755
865600.0,3755
865700.0,3755
865800.0,3755
865900.0,3755
866000.0,3755
866100.0,3755
866200.0,3755
866300.0,3755
866400.0,3755
866500.0,3755
866600.0,3755
866700.0,3755
866800.0,3755
866900.0,3755
867000.0,3755
867100.0,3755
867200.0,3755
867300.0,3755
867400.0,3755
867500.0,3755
867600.0,3755
867700.0,3755
867800.0,3755
867900.0,3755
868000.0,3755
868100.0,3755
868200.0,3755
868300.0,3755
868400.0,3755
868500.0,3755
868600.0,3755
868700.0,3755
868800.0,3755
868900.0,3755
869000.0,3755
869100.0,3755
869200.0,3755
869300.0,3755
869400.0,3755
869500.0,3755
869600.0,3755
869700.0,3755
869800.0,3755
869900.0,3755
870000.0,3755
870100.0,3755
870200.0,3755
870300.0,3755
870400.0,3755
870500.0,3755
870600.0,3755
870700.0,3755
870800.0,3755
