M.H_b.CO2aq Time [a],M.H_b.CO2aq CO2aq [mol/kg]
570300.0,1.5733019491883967e-05
570400.0,1.573301949188397e-05
570500.0,1.5733019491883944e-05
570600.0,1.5733019491883934e-05
570700.0,1.5733019491883934e-05
570800.0,1.5733019491883923e-05
570900.0,1.5733019491883906e-05
571000.0,1.5733019491883906e-05
571100.0,1.5733019491883903e-05
571200.0,1.5733019491883903e-05
571300.0,1.5733019491883917e-05
571400.0,1.573301949188392e-05
571500.0,1.5733019491883923e-05
571600.0,1.5733019491883934e-05
571700.0,1.573301949188394e-05
571800.0,1.5733019491883947e-05
571900.0,1.5733019491883957e-05
572000.0,1.5733019491883954e-05
572100.0,1.5733019491883954e-05
572200.0,1.5733019491883964e-05
572300.0,1.5733019491883937e-05
572400.0,1.5733019491883934e-05
572500.0,1.5733019491883927e-05
572600.0,1.5733019491883917e-05
572700.0,1.5733019491883917e-05
572800.0,1.5733019491883927e-05
572900.0,1.5733019491883937e-05
573000.0,1.5733019491883934e-05
573100.0,1.5733019491883934e-05
573200.0,1.5733019491883937e-05
573300.0,1.5733019491883944e-05
573400.0,1.573301949188395e-05
573500.0,1.573301949188395e-05
573600.0,1.5733019491883954e-05
573700.0,1.573301949188395e-05
573800.0,1.5733019491883937e-05
573900.0,1.5733019491883934e-05
574000.0,1.573301949188394e-05
574100.0,1.5733019491883927e-05
574200.0,1.5733019491883934e-05
574300.0,1.5733019491883947e-05
574400.0,1.5733019491883947e-05
574500.0,1.5733019491883947e-05
574600.0,1.573301949188395e-05
574700.0,1.5733019491883954e-05
574800.0,1.5733019491883964e-05
574900.0,1.5733019491883974e-05
575000.0,1.5733019491883974e-05
575100.0,1.5733019491883988e-05
575200.0,1.5733019491883988e-05
575300.0,1.5733019491883995e-05
575400.0,1.5733019491883967e-05
575500.0,1.573301949188396e-05
575600.0,1.573301949188395e-05
575700.0,1.573301949188394e-05
575800.0,1.5733019491883937e-05
575900.0,1.5733019491883937e-05
576000.0,1.5733019491883944e-05
576100.0,1.5733019491883947e-05
576200.0,1.5733019491883954e-05
576300.0,1.573301949188395e-05
576400.0,1.5733019491883927e-05
576500.0,1.5733019491883917e-05
576600.0,1.5733019491883906e-05
576700.0,1.57330194918839e-05
576800.0,1.57330194918839e-05
576900.0,1.5733019491883913e-05
577000.0,1.573301949188392e-05
577100.0,1.5733019491883913e-05
577200.0,1.5733019491883883e-05
577300.0,1.573301949188384e-05
577400.0,1.5733019491883822e-05
577500.0,1.5733019491883815e-05
577600.0,1.5733019491883808e-05
577700.0,1.5733019491883808e-05
577800.0,1.57330194918838e-05
577900.0,1.5733019491883795e-05
578000.0,1.5733019491883784e-05
578100.0,1.573301949188377e-05
578200.0,1.5733019491883764e-05
578300.0,1.5733019491883768e-05
578400.0,1.5733019491883774e-05
578500.0,1.5733019491883778e-05
578600.0,1.5733019491883788e-05
578700.0,1.5733019491883784e-05
578800.0,1.5733019491883774e-05
578900.0,1.573301949188376e-05
579000.0,1.5733019491883737e-05
579100.0,1.573301949188373e-05
579200.0,1.5733019491883727e-05
579300.0,1.5733019491883734e-05
579400.0,1.5733019491883744e-05
579500.0,1.5733019491883734e-05
579600.0,1.573301949188374e-05
579700.0,1.5733019491883744e-05
579800.0,1.5733019491883747e-05
579900.0,1.5733019491883757e-05
580000.0,1.573301949188376e-05
580100.0,1.5733019491883757e-05
580200.0,1.5733019491883774e-05
580300.0,1.573301949188377e-05
580400.0,1.5733019491883774e-05
580500.0,1.5733019491883795e-05
580600.0,1.5733019491883805e-05
580700.0,1.5733019491883798e-05
580800.0,1.5733019491883815e-05
580900.0,1.5733019491883795e-05
581000.0,1.573301949188381e-05
581100.0,1.5733019491883815e-05
581200.0,1.5733019491883795e-05
581300.0,1.5733019491883798e-05
581400.0,1.573301949188379e-05
581500.0,1.5733019491883784e-05
581600.0,1.5733019491883795e-05
581700.0,1.5733019491883768e-05
581800.0,1.5733019491883747e-05
581900.0,1.5733019491883744e-05
582000.0,1.5733019491883713e-05
582100.0,1.573301949188369e-05
582200.0,1.573301949188369e-05
582300.0,1.5733019491883686e-05
582400.0,1.5733019491883686e-05
582500.0,1.5733019491883696e-05
582600.0,1.5733019491883703e-05
582700.0,1.5733019491883693e-05
582800.0,1.573301949188369e-05
582900.0,1.5733019491883703e-05
583000.0,1.5733019491883703e-05
583100.0,1.5733019491883707e-05
583200.0,1.5733019491883717e-05
583300.0,1.5733019491883727e-05
583400.0,1.573301949188369e-05
583500.0,1.5733019491883676e-05
583600.0,1.573301949188368e-05
583700.0,1.573301949188368e-05
583800.0,1.5733019491883676e-05
583900.0,1.5733019491883673e-05
584000.0,1.5733019491883676e-05
584100.0,1.5733019491883686e-05
584200.0,1.573301949188369e-05
584300.0,1.5733019491883696e-05
584400.0,1.573301949188371e-05
584500.0,1.573301949188372e-05
584600.0,1.573301949188372e-05
584700.0,1.5733019491883727e-05
584800.0,1.5733019491883737e-05
584900.0,1.573301949188374e-05
585000.0,1.573301949188374e-05
585100.0,1.5733019491883737e-05
585200.0,1.573301949188374e-05
585300.0,1.573301949188375e-05
585400.0,1.573301949188376e-05
585500.0,1.5733019491883764e-05
585600.0,1.5733019491883764e-05
585700.0,1.5733019491883778e-05
585800.0,1.573301949188379e-05
585900.0,1.5733019491883795e-05
586000.0,1.5733019491883795e-05
586100.0,1.5733019491883795e-05
586200.0,1.5733019491883795e-05
586300.0,1.5733019491883805e-05
586400.0,1.573301949188381e-05
586500.0,1.573301949188381e-05
586600.0,1.5733019491883822e-05
586700.0,1.573301949188383e-05
586800.0,1.5733019491883832e-05
586900.0,1.5733019491883808e-05
587000.0,1.5733019491883764e-05
587100.0,1.573301949188373e-05
587200.0,1.573301949188371e-05
587300.0,1.5733019491883676e-05
587400.0,1.5733019491883632e-05
587500.0,1.5733019491883605e-05
587600.0,1.5733019491883598e-05
587700.0,1.5733019491883564e-05
587800.0,1.5733019491883544e-05
587900.0,1.5733019491883527e-05
588000.0,1.573301949188352e-05
588100.0,1.573301949188352e-05
588200.0,1.573301949188351e-05
588300.0,1.5733019491883496e-05
588400.0,1.5733019491883493e-05
588500.0,1.573301949188349e-05
588600.0,1.573301949188349e-05
588700.0,1.5733019491883486e-05
588800.0,1.573301949188345e-05
588900.0,1.5733019491883436e-05
589000.0,1.5733019491883425e-05
589100.0,1.5733019491883412e-05
589200.0,1.573301949188341e-05
589300.0,1.57330194918834e-05
589400.0,1.573301949188339e-05
589500.0,1.5733019491883388e-05
589600.0,1.5733019491883364e-05
589700.0,1.5733019491883344e-05
589800.0,1.573301949188333e-05
589900.0,1.5733019491883324e-05
590000.0,1.5733019491883324e-05
590100.0,1.5733019491883324e-05
590200.0,1.5733019491883314e-05
590300.0,1.5733019491883317e-05
590400.0,1.5733019491883317e-05
590500.0,1.573301949188331e-05
590600.0,1.57330194918833e-05
590700.0,1.5733019491883303e-05
590800.0,1.5733019491883307e-05
590900.0,1.5733019491883297e-05
591000.0,1.57330194918833e-05
591100.0,1.5733019491883276e-05
591200.0,1.5733019491883263e-05
591300.0,1.5733019491883253e-05
591400.0,1.573301949188324e-05
591500.0,1.573301949188324e-05
591600.0,1.573301949188325e-05
591700.0,1.5733019491883246e-05
591800.0,1.573301949188326e-05
591900.0,1.573301949188326e-05
592000.0,1.573301949188324e-05
592100.0,1.5733019491883236e-05
592200.0,1.5733019491883232e-05
592300.0,1.5733019491883215e-05
592400.0,1.5733019491883195e-05
592500.0,1.5733019491883185e-05
592600.0,1.5733019491883175e-05
592700.0,1.5733019491883168e-05
592800.0,1.5733019491883168e-05
592900.0,1.573301949188316e-05
593000.0,1.5733019491883164e-05
593100.0,1.573301949188317e-05
593200.0,1.5733019491883144e-05
593300.0,1.5733019491883137e-05
593400.0,1.5733019491883127e-05
593500.0,1.5733019491883134e-05
593600.0,1.5733019491883137e-05
593700.0,1.5733019491883148e-05
593800.0,1.573301949188314e-05
593900.0,1.5733019491883144e-05
594000.0,1.573301949188315e-05
594100.0,1.5733019491883148e-05
594200.0,1.5733019491883124e-05
594300.0,1.5733019491883114e-05
594400.0,1.57330194918831e-05
594500.0,1.57330194918831e-05
594600.0,1.573301949188311e-05
594700.0,1.57330194918831e-05
594800.0,1.5733019491883103e-05
594900.0,1.5733019491883117e-05
595000.0,1.5733019491883114e-05
595100.0,1.573301949188312e-05
595200.0,1.5733019491883124e-05
595300.0,1.573301949188313e-05
595400.0,1.5733019491883134e-05
595500.0,1.5733019491883148e-05
595600.0,1.5733019491883134e-05
595700.0,1.573301949188314e-05
595800.0,1.5733019491883148e-05
595900.0,1.5733019491883158e-05
596000.0,1.573301949188316e-05
596100.0,1.573301949188317e-05
596200.0,1.5733019491883175e-05
596300.0,1.5733019491883178e-05
596400.0,1.5733019491883188e-05
596500.0,1.5733019491883202e-05
596600.0,1.573301949188321e-05
596700.0,1.5733019491883202e-05
596800.0,1.5733019491883205e-05
596900.0,1.5733019491883222e-05
597000.0,1.573301949188324e-05
597100.0,1.5733019491883232e-05
597200.0,1.5733019491883242e-05
597300.0,1.573301949188324e-05
597400.0,1.573301949188325e-05
597500.0,1.5733019491883256e-05
597600.0,1.5733019491883263e-05
597700.0,1.5733019491883266e-05
597800.0,1.5733019491883266e-05
597900.0,1.5733019491883276e-05
598000.0,1.5733019491883273e-05
598100.0,1.573301949188329e-05
598200.0,1.5733019491883286e-05
598300.0,1.5733019491883263e-05
598400.0,1.573301949188325e-05
598500.0,1.573301949188324e-05
598600.0,1.573301949188324e-05
598700.0,1.5733019491883246e-05
598800.0,1.573301949188325e-05
598900.0,1.5733019491883246e-05
599000.0,1.5733019491883242e-05
599100.0,1.5733019491883246e-05
599200.0,1.5733019491883253e-05
599300.0,1.5733019491883253e-05
599400.0,1.573301949188326e-05
599500.0,1.5733019491883266e-05
599600.0,1.573301949188324e-05
599700.0,1.5733019491883232e-05
599800.0,1.5733019491883225e-05
599900.0,1.5733019491883232e-05
600000.0,1.573301949188322e-05
600100.0,1.573301949188322e-05
600200.0,1.5733019491883212e-05
600300.0,1.573301949188323e-05
600400.0,1.5733019491883232e-05
600500.0,1.5733019491883236e-05
600600.0,1.5733019491883232e-05
600700.0,1.5733019491883242e-05
600800.0,1.5733019491883246e-05
600900.0,1.5733019491883253e-05
601000.0,1.5733019491883256e-05
601100.0,1.5733019491883263e-05
601200.0,1.5733019491883266e-05
601300.0,1.573301949188327e-05
601400.0,1.5733019491883263e-05
601500.0,1.5733019491883256e-05
601600.0,1.5733019491883253e-05
601700.0,1.5733019491883242e-05
601800.0,1.573301949188326e-05
601900.0,1.5733019491883256e-05
602000.0,1.5733019491883256e-05
602100.0,1.5733019491883266e-05
602200.0,1.5733019491883263e-05
602300.0,1.573301949188328e-05
602400.0,1.5733019491883286e-05
602500.0,1.5733019491883283e-05
602600.0,1.573301949188328e-05
602700.0,1.573301949188329e-05
602800.0,1.5733019491883293e-05
602900.0,1.5733019491883293e-05
603000.0,1.57330194918833e-05
603100.0,1.5733019491883314e-05
603200.0,1.5733019491883317e-05
603300.0,1.5733019491883314e-05
603400.0,1.5733019491883303e-05
603500.0,1.57330194918833e-05
603600.0,1.5733019491883283e-05
603700.0,1.573301949188329e-05
603800.0,1.5733019491883273e-05
603900.0,1.573301949188327e-05
604000.0,1.573301949188327e-05
604100.0,1.5733019491883283e-05
604200.0,1.573301949188329e-05
604300.0,1.5733019491883286e-05
604400.0,1.573301949188328e-05
604500.0,1.573301949188329e-05
604600.0,1.57330194918833e-05
604700.0,1.5733019491883307e-05
604800.0,1.5733019491883317e-05
604900.0,1.573301949188332e-05
605000.0,1.5733019491883324e-05
605100.0,1.5733019491883334e-05
605200.0,1.573301949188334e-05
605300.0,1.5733019491883347e-05
605400.0,1.573301949188335e-05
605500.0,1.5733019491883344e-05
605600.0,1.573301949188335e-05
605700.0,1.5733019491883364e-05
605800.0,1.5733019491883368e-05
605900.0,1.573301949188337e-05
606000.0,1.573301949188334e-05
606100.0,1.5733019491883327e-05
606200.0,1.573301949188332e-05
606300.0,1.573301949188332e-05
606400.0,1.5733019491883324e-05
606500.0,1.5733019491883327e-05
606600.0,1.5733019491883324e-05
606700.0,1.5733019491883324e-05
606800.0,1.573301949188333e-05
606900.0,1.5733019491883337e-05
607000.0,1.573301949188334e-05
607100.0,1.5733019491883347e-05
607200.0,1.5733019491883354e-05
607300.0,1.5733019491883364e-05
607400.0,1.5733019491883368e-05
607500.0,1.5733019491883375e-05
607600.0,1.5733019491883378e-05
607700.0,1.5733019491883375e-05
607800.0,1.5733019491883378e-05
607900.0,1.573301949188339e-05
608000.0,1.5733019491883405e-05
608100.0,1.5733019491883412e-05
608200.0,1.5733019491883412e-05
608300.0,1.5733019491883412e-05
608400.0,1.573301949188341e-05
608500.0,1.5733019491883425e-05
608600.0,1.5733019491883425e-05
608700.0,1.5733019491883412e-05
608800.0,1.57330194918834e-05
608900.0,1.5733019491883412e-05
609000.0,1.573301949188342e-05
609100.0,1.5733019491883422e-05
609200.0,1.5733019491883422e-05
609300.0,1.573301949188343e-05
609400.0,1.573301949188343e-05
609500.0,1.573301949188341e-05
609600.0,1.5733019491883395e-05
609700.0,1.5733019491883388e-05
609800.0,1.5733019491883385e-05
609900.0,1.5733019491883364e-05
610000.0,1.5733019491883358e-05
610100.0,1.573301949188333e-05
610200.0,1.5733019491883297e-05
610300.0,1.5733019491883283e-05
610400.0,1.5733019491883286e-05
610500.0,1.5733019491883283e-05
610600.0,1.573301949188328e-05
610700.0,1.5733019491883283e-05
610800.0,1.5733019491883286e-05
610900.0,1.573301949188328e-05
611000.0,1.573301949188326e-05
611100.0,1.5733019491883246e-05
611200.0,1.5733019491883242e-05
611300.0,1.5733019491883253e-05
611400.0,1.573301949188327e-05
611500.0,1.5733019491883266e-05
611600.0,1.573301949188327e-05
611700.0,1.5733019491883242e-05
611800.0,1.5733019491883222e-05
611900.0,1.573301949188322e-05
612000.0,1.573301949188321e-05
612100.0,1.573301949188321e-05
612200.0,1.5733019491883212e-05
612300.0,1.5733019491883212e-05
612400.0,1.5733019491883212e-05
612500.0,1.5733019491883205e-05
612600.0,1.5733019491883212e-05
612700.0,1.5733019491883215e-05
612800.0,1.573301949188322e-05
612900.0,1.5733019491883222e-05
613000.0,1.5733019491883202e-05
613100.0,1.5733019491883185e-05
613200.0,1.5733019491883164e-05
613300.0,1.573301949188316e-05
613400.0,1.5733019491883158e-05
613500.0,1.573301949188316e-05
613600.0,1.573301949188317e-05
613700.0,1.573301949188317e-05
613800.0,1.5733019491883168e-05
613900.0,1.5733019491883175e-05
614000.0,1.5733019491883175e-05
614100.0,1.573301949188315e-05
614200.0,1.573301949188313e-05
614300.0,1.5733019491883097e-05
614400.0,1.573301949188308e-05
614500.0,1.573301949188307e-05
614600.0,1.5733019491883066e-05
614700.0,1.573301949188307e-05
614800.0,1.573301949188307e-05
614900.0,1.5733019491883073e-05
615000.0,1.573301949188307e-05
615100.0,1.5733019491883046e-05
615200.0,1.573301949188304e-05
615300.0,1.5733019491883046e-05
615400.0,1.573301949188305e-05
615500.0,1.5733019491883036e-05
615600.0,1.5733019491883026e-05
615700.0,1.5733019491883015e-05
615800.0,1.5733019491883002e-05
615900.0,1.5733019491883002e-05
616000.0,1.5733019491882988e-05
616100.0,1.5733019491882965e-05
616200.0,1.573301949188295e-05
616300.0,1.5733019491882944e-05
616400.0,1.573301949188295e-05
616500.0,1.5733019491882965e-05
616600.0,1.573301949188297e-05
616700.0,1.5733019491882968e-05
616800.0,1.5733019491882954e-05
616900.0,1.5733019491882958e-05
617000.0,1.5733019491882954e-05
617100.0,1.5733019491882958e-05
617200.0,1.5733019491882958e-05
617300.0,1.573301949188296e-05
617400.0,1.5733019491882968e-05
617500.0,1.573301949188297e-05
617600.0,1.5733019491882975e-05
617700.0,1.5733019491882958e-05
617800.0,1.5733019491882934e-05
617900.0,1.5733019491882924e-05
618000.0,1.573301949188292e-05
618100.0,1.5733019491882914e-05
618200.0,1.5733019491882914e-05
618300.0,1.573301949188292e-05
618400.0,1.573301949188293e-05
618500.0,1.5733019491882937e-05
618600.0,1.573301949188294e-05
618700.0,1.5733019491882937e-05
618800.0,1.573301949188294e-05
618900.0,1.573301949188294e-05
619000.0,1.5733019491882948e-05
619100.0,1.573301949188295e-05
619200.0,1.5733019491882958e-05
619300.0,1.5733019491882965e-05
619400.0,1.5733019491882975e-05
619500.0,1.5733019491882975e-05
619600.0,1.573301949188298e-05
619700.0,1.573301949188299e-05
619800.0,1.5733019491883e-05
619900.0,1.5733019491883e-05
620000.0,1.573301949188301e-05
620100.0,1.573301949188302e-05
620200.0,1.5733019491883036e-05
620300.0,1.5733019491883046e-05
620400.0,1.5733019491883053e-05
620500.0,1.573301949188305e-05
620600.0,1.5733019491883053e-05
620700.0,1.5733019491883063e-05
620800.0,1.5733019491883066e-05
620900.0,1.573301949188307e-05
621000.0,1.573301949188307e-05
621100.0,1.5733019491883073e-05
621200.0,1.573301949188308e-05
621300.0,1.573301949188309e-05
621400.0,1.57330194918831e-05
621500.0,1.5733019491883093e-05
621600.0,1.5733019491883073e-05
621700.0,1.573301949188306e-05
621800.0,1.5733019491883056e-05
621900.0,1.5733019491883053e-05
622000.0,1.573301949188305e-05
622100.0,1.5733019491883046e-05
622200.0,1.5733019491883046e-05
622300.0,1.573301949188305e-05
622400.0,1.5733019491883053e-05
622500.0,1.573301949188306e-05
622600.0,1.5733019491883063e-05
622700.0,1.5733019491883056e-05
622800.0,1.573301949188307e-05
622900.0,1.5733019491883087e-05
623000.0,1.5733019491883097e-05
623100.0,1.5733019491883097e-05
623200.0,1.5733019491883097e-05
623300.0,1.5733019491883103e-05
623400.0,1.573301949188311e-05
623500.0,1.5733019491883114e-05
623600.0,1.5733019491883124e-05
623700.0,1.5733019491883127e-05
623800.0,1.573301949188313e-05
623900.0,1.5733019491883144e-05
624000.0,1.5733019491883154e-05
624100.0,1.573301949188316e-05
624200.0,1.5733019491883168e-05
624300.0,1.5733019491883164e-05
624400.0,1.573301949188317e-05
624500.0,1.5733019491883175e-05
624600.0,1.5733019491883178e-05
624700.0,1.573301949188319e-05
624800.0,1.573301949188318e-05
624900.0,1.5733019491883158e-05
625000.0,1.573301949188315e-05
625100.0,1.573301949188315e-05
625200.0,1.5733019491883137e-05
625300.0,1.5733019491883134e-05
625400.0,1.5733019491883134e-05
625500.0,1.573301949188314e-05
625600.0,1.5733019491883148e-05
625700.0,1.5733019491883134e-05
625800.0,1.5733019491883117e-05
625900.0,1.5733019491883114e-05
626000.0,1.5733019491883114e-05
626100.0,1.573301949188312e-05
626200.0,1.573301949188312e-05
626300.0,1.5733019491883124e-05
626400.0,1.5733019491883124e-05
626500.0,1.573301949188314e-05
626600.0,1.573301949188314e-05
626700.0,1.573301949188314e-05
626800.0,1.573301949188314e-05
626900.0,1.573301949188314e-05
627000.0,1.5733019491883127e-05
627100.0,1.5733019491883127e-05
627200.0,1.573301949188313e-05
627300.0,1.573301949188314e-05
627400.0,1.5733019491883127e-05
627500.0,1.5733019491883107e-05
627600.0,1.5733019491883107e-05
627700.0,1.5733019491883103e-05
627800.0,1.5733019491883093e-05
627900.0,1.5733019491883093e-05
628000.0,1.5733019491883087e-05
628100.0,1.5733019491883087e-05
628200.0,1.57330194918831e-05
628300.0,1.573301949188311e-05
628400.0,1.5733019491883107e-05
628500.0,1.5733019491883093e-05
628600.0,1.573301949188307e-05
628700.0,1.5733019491883063e-05
628800.0,1.5733019491883066e-05
