M.D_b.CO2aq Time [a],M.D_b.CO2aq CO2aq [mol/kg]
547200.0,2.7666576776929544e-05
547300.0,2.7666576776929547e-05
547400.0,2.7666576776929554e-05
547500.0,2.7666576776929558e-05
547600.0,2.7666576776929564e-05
547700.0,2.7666576776929568e-05
547800.0,2.7666576776929575e-05
547900.0,2.7666576776929575e-05
548000.0,2.7666576776929578e-05
548100.0,2.7666576776929578e-05
548200.0,2.7666576776929585e-05
548300.0,2.7666576776929588e-05
548400.0,2.7666576776929595e-05
548500.0,2.7666576776929602e-05
548600.0,2.7666576776929602e-05
548700.0,2.7666576776929605e-05
548800.0,2.7666576776929612e-05
548900.0,2.7666576776929615e-05
549000.0,2.7666576776929622e-05
549100.0,2.7666576776929625e-05
549200.0,2.7666576776929632e-05
549300.0,2.7666576776929636e-05
549400.0,2.7666576776929642e-05
549500.0,2.7666576776929646e-05
549600.0,2.7666576776929653e-05
549700.0,2.766657677692966e-05
549800.0,2.7666576776929663e-05
549900.0,2.766657677692967e-05
550000.0,2.766657677692967e-05
550100.0,2.7666576776929673e-05
550200.0,2.766657677692968e-05
550300.0,2.7666576776929683e-05
550400.0,2.766657677692969e-05
550500.0,2.7666576776929693e-05
550600.0,2.76665767769297e-05
550700.0,2.7666576776929703e-05
550800.0,2.766657677692971e-05
550900.0,2.7666576776929717e-05
551000.0,2.766657677692972e-05
551100.0,2.7666576776929727e-05
551200.0,2.766657677692973e-05
551300.0,2.7666576776929737e-05
551400.0,2.7666576776929737e-05
551500.0,2.7666576776929747e-05
551600.0,2.766657677692975e-05
551700.0,2.7666576776929758e-05
551800.0,2.766657677692976e-05
551900.0,2.7666576776929768e-05
552000.0,2.7666576776929774e-05
552100.0,2.7666576776929778e-05
552200.0,2.7666576776929785e-05
552300.0,2.7666576776929788e-05
552400.0,2.7666576776929795e-05
552500.0,2.7666576776929798e-05
552600.0,2.7666576776929805e-05
552700.0,2.766657677692981e-05
552800.0,2.7666576776929815e-05
552900.0,2.766657677692982e-05
553000.0,2.766657677692982e-05
553100.0,2.766657677692982e-05
553200.0,2.7666576776929825e-05
553300.0,2.7666576776929825e-05
553400.0,2.766657677692983e-05
553500.0,2.766657677692983e-05
553600.0,2.7666576776929835e-05
553700.0,2.7666576776929842e-05
553800.0,2.7666576776929842e-05
553900.0,2.7666576776929846e-05
554000.0,2.7666576776929852e-05
554100.0,2.7666576776929863e-05
554200.0,2.7666576776929866e-05
554300.0,2.7666576776929873e-05
554400.0,2.7666576776929876e-05
554500.0,2.7666576776929883e-05
554600.0,2.7666576776929886e-05
554700.0,2.7666576776929893e-05
554800.0,2.76665767769299e-05
554900.0,2.7666576776929903e-05
555000.0,2.766657677692991e-05
555100.0,2.7666576776929913e-05
555200.0,2.766657677692992e-05
555300.0,2.7666576776929924e-05
555400.0,2.766657677692993e-05
555500.0,2.7666576776929934e-05
555600.0,2.766657677692994e-05
555700.0,2.7666576776929944e-05
555800.0,2.766657677692995e-05
555900.0,2.7666576776929957e-05
556000.0,2.766657677692996e-05
556100.0,2.7666576776929968e-05
556200.0,2.7666576776929968e-05
556300.0,2.7666576776929968e-05
556400.0,2.766657677692997e-05
556500.0,2.7666576776929978e-05
556600.0,2.7666576776929988e-05
556700.0,2.766657677692999e-05
556800.0,2.7666576776929998e-05
556900.0,2.766657677693e-05
557000.0,2.7666576776930008e-05
557100.0,2.766657677693001e-05
557200.0,2.766657677693002e-05
557300.0,2.7666576776930025e-05
557400.0,2.766657677693003e-05
557500.0,2.7666576776930035e-05
557600.0,2.7666576776930035e-05
557700.0,2.7666576776930035e-05
557800.0,2.766657677693004e-05
557900.0,2.766657677693005e-05
558000.0,2.7666576776930056e-05
558100.0,2.766657677693006e-05
558200.0,2.766657677693006e-05
558300.0,2.766657677693006e-05
558400.0,2.7666576776930066e-05
558500.0,2.766657677693007e-05
558600.0,2.7666576776930076e-05
558700.0,2.7666576776930076e-05
558800.0,2.7666576776930083e-05
558900.0,2.7666576776930086e-05
559000.0,2.7666576776930093e-05
559100.0,2.7666576776930096e-05
559200.0,2.7666576776930103e-05
559300.0,2.7666576776930107e-05
559400.0,2.7666576776930113e-05
559500.0,2.7666576776930117e-05
559600.0,2.7666576776930123e-05
559700.0,2.7666576776930127e-05
559800.0,2.7666576776930134e-05
559900.0,2.7666576776930134e-05
560000.0,2.766657677693014e-05
560100.0,2.7666576776930144e-05
560200.0,2.766657677693015e-05
560300.0,2.766657677693015e-05
560400.0,2.766657677693015e-05
560500.0,2.7666576776930154e-05
560600.0,2.7666576776930164e-05
560700.0,2.7666576776930164e-05
560800.0,2.766657677693017e-05
560900.0,2.7666576776930174e-05
561000.0,2.766657677693018e-05
561100.0,2.766657677693018e-05
561200.0,2.7666576776930184e-05
561300.0,2.766657677693019e-05
561400.0,2.7666576776930195e-05
561500.0,2.76665767769302e-05
561600.0,2.7666576776930208e-05
561700.0,2.766657677693021e-05
561800.0,2.766657677693022e-05
561900.0,2.7666576776930222e-05
562000.0,2.766657677693023e-05
562100.0,2.7666576776930232e-05
562200.0,2.7666576776930232e-05
562300.0,2.766657677693024e-05
562400.0,2.7666576776930242e-05
562500.0,2.766657677693025e-05
562600.0,2.7666576776930252e-05
562700.0,2.766657677693026e-05
562800.0,2.7666576776930266e-05
562900.0,2.766657677693027e-05
563000.0,2.7666576776930276e-05
563100.0,2.766657677693028e-05
563200.0,2.7666576776930286e-05
563300.0,2.7666576776930286e-05
563400.0,2.766657677693029e-05
563500.0,2.766657677693029e-05
563600.0,2.76665767769303e-05
563700.0,2.7666576776930306e-05
563800.0,2.766657677693031e-05
563900.0,2.7666576776930317e-05
564000.0,2.7666576776930323e-05
564100.0,2.7666576776930323e-05
564200.0,2.7666576776930323e-05
564300.0,2.7666576776930327e-05
564400.0,2.7666576776930334e-05
564500.0,2.7666576776930337e-05
564600.0,2.7666576776930337e-05
564700.0,2.7666576776930344e-05
564800.0,2.7666576776930347e-05
564900.0,2.7666576776930357e-05
565000.0,2.7666576776930364e-05
565100.0,2.7666576776930364e-05
565200.0,2.7666576776930367e-05
565300.0,2.7666576776930374e-05
565400.0,2.7666576776930378e-05
565500.0,2.7666576776930384e-05
565600.0,2.766657677693039e-05
565700.0,2.7666576776930395e-05
565800.0,2.76665767769304e-05
565900.0,2.7666576776930405e-05
566000.0,2.766657677693041e-05
566100.0,2.7666576776930415e-05
566200.0,2.766657677693042e-05
566300.0,2.7666576776930425e-05
566400.0,2.7666576776930432e-05
566500.0,2.7666576776930435e-05
566600.0,2.7666576776930435e-05
566700.0,2.7666576776930442e-05
566800.0,2.766657677693045e-05
566900.0,2.7666576776930452e-05
567000.0,2.766657677693046e-05
567100.0,2.7666576776930462e-05
567200.0,2.766657677693047e-05
567300.0,2.7666576776930472e-05
567400.0,2.766657677693048e-05
567500.0,2.7666576776930483e-05
567600.0,2.766657677693049e-05
567700.0,2.7666576776930493e-05
567800.0,2.7666576776930493e-05
567900.0,2.76665767769305e-05
568000.0,2.7666576776930506e-05
568100.0,2.766657677693051e-05
568200.0,2.766657677693051e-05
568300.0,2.7666576776930516e-05
568400.0,2.766657677693052e-05
568500.0,2.7666576776930527e-05
568600.0,2.766657677693053e-05
568700.0,2.7666576776930537e-05
568800.0,2.766657677693054e-05
568900.0,2.7666576776930547e-05
569000.0,2.7666576776930547e-05
569100.0,2.766657677693055e-05
569200.0,2.7666576776930557e-05
569300.0,2.766657677693056e-05
569400.0,2.7666576776930567e-05
569500.0,2.7666576776930574e-05
569600.0,2.7666576776930577e-05
569700.0,2.7666576776930584e-05
569800.0,2.7666576776930588e-05
569900.0,2.7666576776930594e-05
570000.0,2.7666576776930594e-05
570100.0,2.7666576776930598e-05
570200.0,2.7666576776930605e-05
570300.0,2.7666576776930608e-05
570400.0,2.7666576776930615e-05
570500.0,2.7666576776930615e-05
570600.0,2.7666576776930618e-05
570700.0,2.7666576776930625e-05
570800.0,2.766657677693063e-05
570900.0,2.7666576776930635e-05
571000.0,2.7666576776930642e-05
571100.0,2.7666576776930645e-05
571200.0,2.7666576776930652e-05
571300.0,2.7666576776930655e-05
571400.0,2.7666576776930662e-05
571500.0,2.7666576776930666e-05
571600.0,2.7666576776930672e-05
571700.0,2.7666576776930676e-05
571800.0,2.7666576776930683e-05
571900.0,2.766657677693069e-05
572000.0,2.7666576776930693e-05
572100.0,2.76665767769307e-05
572200.0,2.76665767769307e-05
572300.0,2.76665767769307e-05
572400.0,2.7666576776930703e-05
572500.0,2.766657677693071e-05
572600.0,2.766657677693072e-05
572700.0,2.7666576776930723e-05
572800.0,2.766657677693073e-05
572900.0,2.7666576776930733e-05
573000.0,2.766657677693074e-05
573100.0,2.7666576776930747e-05
573200.0,2.766657677693075e-05
573300.0,2.7666576776930757e-05
573400.0,2.766657677693076e-05
573500.0,2.7666576776930767e-05
573600.0,2.766657677693077e-05
573700.0,2.766657677693077e-05
573800.0,2.766657677693077e-05
573900.0,2.766657677693078e-05
574000.0,2.766657677693078e-05
574100.0,2.766657677693079e-05
574200.0,2.7666576776930798e-05
574300.0,2.76665767769308e-05
574400.0,2.7666576776930808e-05
574500.0,2.7666576776930815e-05
574600.0,2.7666576776930818e-05
574700.0,2.7666576776930825e-05
574800.0,2.7666576776930828e-05
574900.0,2.7666576776930835e-05
575000.0,2.766657677693084e-05
575100.0,2.7666576776930845e-05
575200.0,2.766657677693085e-05
575300.0,2.766657677693085e-05
575400.0,2.766657677693085e-05
575500.0,2.7666576776930855e-05
575600.0,2.766657677693086e-05
575700.0,2.7666576776930865e-05
575800.0,2.7666576776930872e-05
575900.0,2.7666576776930882e-05
576000.0,2.7666576776930886e-05
576100.0,2.7666576776930893e-05
576200.0,2.7666576776930896e-05
576300.0,2.7666576776930896e-05
576400.0,2.7666576776930896e-05
576500.0,2.7666576776930903e-05
576600.0,2.7666576776930906e-05
576700.0,2.7666576776930913e-05
576800.0,2.7666576776930923e-05
576900.0,2.766657677693093e-05
577000.0,2.7666576776930933e-05
577100.0,2.7666576776930933e-05
577200.0,2.7666576776930933e-05
577300.0,2.7666576776930933e-05
577400.0,2.766657677693094e-05
577500.0,2.7666576776930943e-05
577600.0,2.7666576776930954e-05
577700.0,2.7666576776930954e-05
577800.0,2.7666576776930954e-05
577900.0,2.766657677693096e-05
578000.0,2.7666576776930964e-05
578100.0,2.766657677693097e-05
578200.0,2.7666576776930974e-05
578300.0,2.766657677693098e-05
578400.0,2.7666576776930984e-05
578500.0,2.766657677693099e-05
578600.0,2.7666576776930998e-05
578700.0,2.7666576776931e-05
578800.0,2.7666576776931e-05
578900.0,2.7666576776931008e-05
579000.0,2.766657677693101e-05
579100.0,2.7666576776931018e-05
579200.0,2.766657677693102e-05
579300.0,2.7666576776931028e-05
579400.0,2.766657677693103e-05
579500.0,2.7666576776931038e-05
579600.0,2.766657677693104e-05
579700.0,2.766657677693105e-05
579800.0,2.7666576776931055e-05
579900.0,2.766657677693106e-05
580000.0,2.7666576776931065e-05
580100.0,2.7666576776931065e-05
580200.0,2.766657677693107e-05
580300.0,2.7666576776931076e-05
580400.0,2.766657677693108e-05
580500.0,2.7666576776931086e-05
580600.0,2.766657677693109e-05
580700.0,2.7666576776931096e-05
580800.0,2.76665767769311e-05
580900.0,2.7666576776931106e-05
581000.0,2.7666576776931113e-05
581100.0,2.7666576776931116e-05
581200.0,2.7666576776931116e-05
581300.0,2.7666576776931123e-05
581400.0,2.7666576776931126e-05
581500.0,2.7666576776931133e-05
581600.0,2.7666576776931137e-05
581700.0,2.7666576776931137e-05
581800.0,2.7666576776931143e-05
581900.0,2.7666576776931147e-05
582000.0,2.7666576776931147e-05
582100.0,2.7666576776931153e-05
582200.0,2.7666576776931157e-05
582300.0,2.7666576776931164e-05
582400.0,2.7666576776931167e-05
582500.0,2.7666576776931174e-05
582600.0,2.766657677693118e-05
582700.0,2.7666576776931184e-05
582800.0,2.766657677693119e-05
582900.0,2.7666576776931194e-05
583000.0,2.76665767769312e-05
583100.0,2.7666576776931204e-05
583200.0,2.766657677693121e-05
583300.0,2.766657677693121e-05
583400.0,2.7666576776931214e-05
583500.0,2.766657677693122e-05
583600.0,2.7666576776931225e-05
583700.0,2.766657677693123e-05
583800.0,2.7666576776931238e-05
583900.0,2.766657677693124e-05
584000.0,2.766657677693125e-05
584100.0,2.7666576776931252e-05
584200.0,2.766657677693126e-05
584300.0,2.7666576776931262e-05
584400.0,2.766657677693127e-05
584500.0,2.7666576776931272e-05
584600.0,2.766657677693128e-05
584700.0,2.7666576776931282e-05
584800.0,2.766657677693129e-05
584900.0,2.7666576776931296e-05
585000.0,2.76665767769313e-05
585100.0,2.7666576776931306e-05
585200.0,2.766657677693131e-05
585300.0,2.7666576776931316e-05
585400.0,2.766657677693132e-05
585500.0,2.7666576776931326e-05
585600.0,2.766657677693133e-05
585700.0,2.7666576776931336e-05
585800.0,2.766657677693134e-05
585900.0,2.7666576776931347e-05
586000.0,2.766657677693135e-05
586100.0,2.7666576776931357e-05
586200.0,2.7666576776931364e-05
586300.0,2.7666576776931367e-05
586400.0,2.7666576776931374e-05
586500.0,2.7666576776931377e-05
586600.0,2.7666576776931384e-05
586700.0,2.7666576776931387e-05
586800.0,2.7666576776931387e-05
586900.0,2.7666576776931387e-05
587000.0,2.7666576776931394e-05
587100.0,2.7666576776931394e-05
587200.0,2.7666576776931397e-05
587300.0,2.7666576776931397e-05
587400.0,2.7666576776931397e-05
587500.0,2.7666576776931408e-05
587600.0,2.7666576776931408e-05
587700.0,2.7666576776931414e-05
587800.0,2.766657677693142e-05
587900.0,2.7666576776931425e-05
588000.0,2.766657677693143e-05
588100.0,2.7666576776931435e-05
588200.0,2.7666576776931435e-05
588300.0,2.766657677693144e-05
588400.0,2.7666576776931445e-05
588500.0,2.766657677693145e-05
588600.0,2.7666576776931455e-05
588700.0,2.7666576776931455e-05
588800.0,2.7666576776931462e-05
588900.0,2.7666576776931465e-05
589000.0,2.7666576776931472e-05
589100.0,2.7666576776931472e-05
589200.0,2.766657677693148e-05
589300.0,2.766657677693148e-05
589400.0,2.7666576776931482e-05
589500.0,2.7666576776931482e-05
589600.0,2.766657677693149e-05
589700.0,2.766657677693149e-05
589800.0,2.76665767769315e-05
589900.0,2.7666576776931502e-05
590000.0,2.766657677693151e-05
590100.0,2.7666576776931513e-05
590200.0,2.766657677693152e-05
590300.0,2.7666576776931523e-05
590400.0,2.7666576776931523e-05
590500.0,2.7666576776931523e-05
590600.0,2.766657677693153e-05
590700.0,2.7666576776931533e-05
590800.0,2.766657677693154e-05
590900.0,2.7666576776931546e-05
591000.0,2.766657677693155e-05
591100.0,2.766657677693155e-05
591200.0,2.7666576776931557e-05
591300.0,2.766657677693156e-05
591400.0,2.7666576776931567e-05
591500.0,2.766657677693157e-05
591600.0,2.7666576776931577e-05
591700.0,2.766657677693158e-05
591800.0,2.7666576776931587e-05
591900.0,2.766657677693159e-05
592000.0,2.766657677693159e-05
592100.0,2.7666576776931597e-05
592200.0,2.7666576776931604e-05
592300.0,2.7666576776931604e-05
592400.0,2.7666576776931607e-05
592500.0,2.7666576776931614e-05
592600.0,2.7666576776931618e-05
592700.0,2.7666576776931624e-05
592800.0,2.7666576776931628e-05
592900.0,2.7666576776931635e-05
593000.0,2.7666576776931638e-05
593100.0,2.7666576776931638e-05
593200.0,2.7666576776931645e-05
593300.0,2.7666576776931648e-05
593400.0,2.7666576776931655e-05
593500.0,2.766657677693166e-05
593600.0,2.7666576776931665e-05
593700.0,2.7666576776931665e-05
593800.0,2.7666576776931672e-05
593900.0,2.7666576776931675e-05
594000.0,2.7666576776931682e-05
594100.0,2.7666576776931682e-05
594200.0,2.7666576776931685e-05
594300.0,2.7666576776931692e-05
594400.0,2.7666576776931696e-05
594500.0,2.7666576776931702e-05
594600.0,2.7666576776931706e-05
594700.0,2.7666576776931713e-05
594800.0,2.766657677693172e-05
594900.0,2.7666576776931723e-05
595000.0,2.766657677693173e-05
595100.0,2.7666576776931733e-05
595200.0,2.766657677693174e-05
595300.0,2.7666576776931743e-05
595400.0,2.766657677693175e-05
595500.0,2.766657677693175e-05
595600.0,2.7666576776931753e-05
595700.0,2.766657677693176e-05
595800.0,2.7666576776931763e-05
595900.0,2.766657677693177e-05
596000.0,2.7666576776931773e-05
596100.0,2.766657677693178e-05
596200.0,2.7666576776931787e-05
596300.0,2.766657677693179e-05
596400.0,2.7666576776931797e-05
596500.0,2.76665767769318e-05
596600.0,2.7666576776931807e-05
596700.0,2.766657677693181e-05
596800.0,2.7666576776931818e-05
596900.0,2.766657677693182e-05
597000.0,2.7666576776931828e-05
597100.0,2.766657677693183e-05
597200.0,2.7666576776931838e-05
597300.0,2.7666576776931845e-05
597400.0,2.7666576776931848e-05
597500.0,2.7666576776931855e-05
597600.0,2.7666576776931858e-05
597700.0,2.7666576776931865e-05
597800.0,2.766657677693187e-05
597900.0,2.7666576776931875e-05
598000.0,2.766657677693188e-05
598100.0,2.7666576776931885e-05
598200.0,2.7666576776931885e-05
598300.0,2.766657677693189e-05
598400.0,2.7666576776931895e-05
598500.0,2.7666576776931902e-05
598600.0,2.7666576776931906e-05
598700.0,2.7666576776931912e-05
598800.0,2.7666576776931916e-05
598900.0,2.7666576776931923e-05
599000.0,2.7666576776931926e-05
599100.0,2.7666576776931933e-05
599200.0,2.7666576776931936e-05
599300.0,2.7666576776931943e-05
599400.0,2.7666576776931943e-05
599500.0,2.7666576776931946e-05
599600.0,2.7666576776931946e-05
599700.0,2.7666576776931953e-05
599800.0,2.7666576776931956e-05
599900.0,2.7666576776931963e-05
600000.0,2.766657677693197e-05
600100.0,2.7666576776931973e-05
600200.0,2.766657677693198e-05
600300.0,2.7666576776931984e-05
600400.0,2.766657677693199e-05
600500.0,2.7666576776931994e-05
600600.0,2.7666576776932e-05
600700.0,2.7666576776932004e-05
600800.0,2.766657677693201e-05
600900.0,2.7666576776932014e-05
601000.0,2.766657677693202e-05
601100.0,2.7666576776932028e-05
601200.0,2.766657677693203e-05
601300.0,2.7666576776932038e-05
601400.0,2.7666576776932038e-05
601500.0,2.766657677693204e-05
601600.0,2.7666576776932048e-05
601700.0,2.766657677693205e-05
601800.0,2.7666576776932058e-05
601900.0,2.766657677693206e-05
602000.0,2.7666576776932068e-05
602100.0,2.766657677693207e-05
602200.0,2.766657677693208e-05
602300.0,2.7666576776932085e-05
602400.0,2.766657677693209e-05
602500.0,2.7666576776932095e-05
602600.0,2.76665767769321e-05
602700.0,2.7666576776932106e-05
602800.0,2.766657677693211e-05
602900.0,2.7666576776932116e-05
603000.0,2.7666576776932116e-05
603100.0,2.766657677693212e-05
603200.0,2.7666576776932126e-05
603300.0,2.766657677693213e-05
603400.0,2.766657677693213e-05
603500.0,2.7666576776932136e-05
603600.0,2.766657677693214e-05
603700.0,2.7666576776932146e-05
603800.0,2.7666576776932153e-05
603900.0,2.7666576776932156e-05
604000.0,2.7666576776932163e-05
604100.0,2.7666576776932167e-05
604200.0,2.7666576776932173e-05
604300.0,2.7666576776932177e-05
604400.0,2.7666576776932183e-05
604500.0,2.7666576776932187e-05
604600.0,2.7666576776932194e-05
604700.0,2.7666576776932197e-05
604800.0,2.7666576776932204e-05
604900.0,2.766657677693221e-05
605000.0,2.7666576776932214e-05
605100.0,2.766657677693222e-05
605200.0,2.7666576776932224e-05
605300.0,2.766657677693223e-05
605400.0,2.7666576776932234e-05
605500.0,2.766657677693224e-05
605600.0,2.7666576776932244e-05
605700.0,2.766657677693225e-05
605800.0,2.7666576776932255e-05
