M.D_b.Fdiss Time [a],M.D_b.Fdiss Fdiss [mol/kg]
304100.0,47999999999998.734
304200.0,47999999999998.74
304300.0,47999999999998.78
304400.0,47999999999998.73
304500.0,47999999999998.74
304600.0,47999999999998.8
304700.0,47999999999998.734
304800.0,47999999999998.74
304900.0,47999999999998.8
305000.0,47999999999998.72
305100.0,47999999999998.74
305200.0,47999999999998.8
305300.0,47999999999998.73
305400.0,47999999999998.74
305500.0,47999999999998.81
305600.0,47999999999998.72
305700.0,47999999999998.74
305800.0,47999999999998.8
305900.0,47999999999998.72
306000.0,47999999999998.74
306100.0,47999999999998.81
306200.0,47999999999998.73
306300.0,47999999999998.74
306400.0,47999999999998.8
306500.0,47999999999998.72
306600.0,47999999999998.74
306700.0,47999999999998.8
306800.0,47999999999998.73
306900.0,47999999999998.75
307000.0,47999999999998.8
307100.0,47999999999998.73
307200.0,47999999999998.75
307300.0,47999999999998.8
307400.0,47999999999998.73
307500.0,47999999999998.75
307600.0,47999999999998.8
307700.0,47999999999998.73
307800.0,47999999999998.74
307900.0,47999999999998.8
308000.0,47999999999998.72
308100.0,47999999999998.74
308200.0,47999999999998.8
308300.0,47999999999998.73
308400.0,47999999999998.75
308500.0,47999999999998.8
308600.0,47999999999998.72
308700.0,47999999999998.76
308800.0,47999999999998.8
308900.0,47999999999998.72
309000.0,47999999999998.734
309100.0,47999999999998.81
309200.0,47999999999998.72
309300.0,47999999999998.75
309400.0,47999999999998.8
309500.0,47999999999998.72
309600.0,47999999999998.75
309700.0,47999999999998.8
309800.0,47999999999998.72
309900.0,47999999999998.74
310000.0,47999999999998.8
310100.0,47999999999998.72
310200.0,47999999999998.75
310300.0,47999999999998.8
310400.0,47999999999998.73
310500.0,47999999999998.74
310600.0,47999999999998.8
310700.0,47999999999998.73
310800.0,47999999999998.74
310900.0,47999999999998.8
311000.0,47999999999998.73
311100.0,47999999999998.75
311200.0,47999999999998.8
311300.0,47999999999998.734
311400.0,47999999999998.74
311500.0,47999999999998.8
311600.0,47999999999998.73
311700.0,47999999999998.74
311800.0,47999999999998.8
311900.0,47999999999998.734
312000.0,47999999999998.75
312100.0,47999999999998.8
312200.0,47999999999998.72
312300.0,47999999999998.74
312400.0,47999999999998.8
312500.0,47999999999998.72
312600.0,47999999999998.74
312700.0,47999999999998.78
312800.0,47999999999998.734
312900.0,47999999999998.74
313000.0,47999999999998.8
313100.0,47999999999998.72
313200.0,47999999999998.74
313300.0,47999999999998.8
313400.0,47999999999998.72
313500.0,47999999999998.75
313600.0,47999999999998.8
313700.0,47999999999998.72
313800.0,47999999999998.75
313900.0,47999999999998.81
314000.0,47999999999998.71
314100.0,47999999999998.74
314200.0,47999999999998.8
314300.0,47999999999998.72
314400.0,47999999999998.74
314500.0,47999999999998.81
314600.0,47999999999998.72
314700.0,47999999999998.74
314800.0,47999999999998.8
314900.0,47999999999998.72
315000.0,47999999999998.74
315100.0,47999999999998.81
315200.0,47999999999998.73
315300.0,47999999999998.75
315400.0,47999999999998.8
315500.0,47999999999998.72
315600.0,47999999999998.75
315700.0,47999999999998.8
315800.0,47999999999998.72
315900.0,47999999999998.74
316000.0,47999999999998.8
316100.0,47999999999998.72
316200.0,47999999999998.75
316300.0,47999999999998.8
316400.0,47999999999998.72
316500.0,47999999999998.74
316600.0,47999999999998.8
316700.0,47999999999998.73
316800.0,47999999999998.75
316900.0,47999999999998.8
317000.0,47999999999998.72
317100.0,47999999999998.76
317200.0,47999999999998.8
317300.0,47999999999998.73
317400.0,47999999999998.74
317500.0,47999999999998.78
317600.0,47999999999998.73
317700.0,47999999999998.75
317800.0,47999999999998.8
317900.0,47999999999998.734
318000.0,47999999999998.76
318100.0,47999999999998.8
318200.0,47999999999998.72
318300.0,47999999999998.76
318400.0,47999999999998.8
318500.0,47999999999998.73
318600.0,47999999999998.74
318700.0,47999999999998.78
318800.0,47999999999998.73
318900.0,47999999999998.74
319000.0,47999999999998.8
319100.0,47999999999998.73
319200.0,47999999999998.74
319300.0,47999999999998.78
319400.0,47999999999998.734
319500.0,47999999999998.74
319600.0,47999999999998.8
319700.0,47999999999998.72
319800.0,47999999999998.74
319900.0,47999999999998.8
320000.0,47999999999998.734
320100.0,47999999999998.74
320200.0,47999999999998.8
320300.0,47999999999998.73
320400.0,47999999999998.74
320500.0,47999999999998.8
320600.0,47999999999998.73
320700.0,47999999999998.74
320800.0,47999999999998.8
320900.0,47999999999998.73
321000.0,47999999999998.74
321100.0,47999999999998.8
321200.0,47999999999998.73
321300.0,47999999999998.74
321400.0,47999999999998.81
321500.0,47999999999998.72
321600.0,47999999999998.74
321700.0,47999999999998.8
321800.0,47999999999998.72
321900.0,47999999999998.75
322000.0,47999999999998.8
322100.0,47999999999998.72
322200.0,47999999999998.74
322300.0,47999999999998.8
322400.0,47999999999998.72
322500.0,47999999999998.74
322600.0,47999999999998.78
322700.0,47999999999998.73
322800.0,47999999999998.74
322900.0,47999999999998.81
323000.0,47999999999998.72
323100.0,47999999999998.74
323200.0,47999999999998.8
323300.0,47999999999998.72
323400.0,47999999999998.75
323500.0,47999999999998.8
323600.0,47999999999998.72
323700.0,47999999999998.74
323800.0,47999999999998.8
323900.0,47999999999998.73
324000.0,47999999999998.75
324100.0,47999999999998.8
324200.0,47999999999998.73
324300.0,47999999999998.75
324400.0,47999999999998.8
324500.0,47999999999998.73
324600.0,47999999999998.75
324700.0,47999999999998.8
324800.0,47999999999998.734
324900.0,47999999999998.75
325000.0,47999999999998.78
325100.0,47999999999998.82
325200.0,47999999999998.734
325300.0,47999999999998.74
325400.0,47999999999998.8
325500.0,47999999999998.72
325600.0,47999999999998.74
325700.0,47999999999998.78
325800.0,47999999999998.734
325900.0,47999999999998.74
326000.0,47999999999998.8
326100.0,47999999999998.73
326200.0,47999999999998.74
326300.0,47999999999998.8
326400.0,47999999999998.73
326500.0,47999999999998.74
326600.0,47999999999998.8
326700.0,47999999999998.72
326800.0,47999999999998.74
326900.0,47999999999998.8
327000.0,47999999999998.72
327100.0,47999999999998.75
327200.0,47999999999998.8
327300.0,47999999999998.72
327400.0,47999999999998.75
327500.0,47999999999998.8
327600.0,47999999999998.72
327700.0,47999999999998.74
327800.0,47999999999998.81
327900.0,47999999999998.72
328000.0,47999999999998.74
328100.0,47999999999998.8
328200.0,47999999999998.72
328300.0,47999999999998.74
328400.0,47999999999998.8
328500.0,47999999999998.72
328600.0,47999999999998.74
328700.0,47999999999998.8
328800.0,47999999999998.734
328900.0,47999999999998.76
329000.0,47999999999998.8
329100.0,47999999999998.72
329200.0,47999999999998.74
329300.0,47999999999998.8
329400.0,47999999999998.72
329500.0,47999999999998.76
329600.0,47999999999998.8
329700.0,47999999999998.72
329800.0,47999999999998.74
329900.0,47999999999998.78
330000.0,47999999999998.73
330100.0,47999999999998.74
330200.0,47999999999998.8
330300.0,47999999999998.73
330400.0,47999999999998.75
330500.0,47999999999998.8
330600.0,47999999999998.72
330700.0,47999999999998.74
330800.0,47999999999998.8
330900.0,47999999999998.72
331000.0,47999999999998.75
331100.0,47999999999998.8
331200.0,47999999999998.72
331300.0,47999999999998.75
331400.0,47999999999998.8
331500.0,47999999999998.72
331600.0,47999999999998.74
331700.0,47999999999998.8
331800.0,47999999999998.73
331900.0,47999999999998.74
332000.0,47999999999998.8
332100.0,47999999999998.72
332200.0,47999999999998.74
332300.0,47999999999998.8
332400.0,47999999999998.73
332500.0,47999999999998.74
332600.0,47999999999998.8
332700.0,47999999999998.734
332800.0,47999999999998.74
332900.0,47999999999998.8
333000.0,47999999999998.73
333100.0,47999999999998.74
333200.0,47999999999998.8
333300.0,47999999999998.72
333400.0,47999999999998.75
333500.0,47999999999998.8
333600.0,47999999999998.73
333700.0,47999999999998.74
333800.0,47999999999998.8
333900.0,47999999999998.72
334000.0,47999999999998.74
334100.0,47999999999998.8
334200.0,47999999999998.73
334300.0,47999999999998.74
334400.0,47999999999998.78
334500.0,47999999999998.734
334600.0,47999999999998.74
334700.0,47999999999998.8
334800.0,47999999999998.73
334900.0,47999999999998.74
335000.0,47999999999998.81
335100.0,47999999999998.72
335200.0,47999999999998.74
335300.0,47999999999998.8
335400.0,47999999999998.72
335500.0,47999999999998.74
335600.0,47999999999998.8
335700.0,47999999999998.72
335800.0,47999999999998.74
335900.0,47999999999998.81
336000.0,47999999999998.72
336100.0,47999999999998.74
336200.0,47999999999998.8
336300.0,47999999999998.72
336400.0,47999999999998.75
336500.0,47999999999998.8
336600.0,47999999999998.72
336700.0,47999999999998.75
336800.0,47999999999998.8
336900.0,47999999999998.72
337000.0,47999999999998.75
337100.0,47999999999998.81
337200.0,47999999999998.72
337300.0,47999999999998.75
337400.0,47999999999998.8
337500.0,47999999999998.73
337600.0,47999999999998.75
337700.0,47999999999998.8
337800.0,47999999999998.72
337900.0,47999999999998.76
338000.0,47999999999998.8
338100.0,47999999999998.72
338200.0,47999999999998.74
338300.0,47999999999998.8
338400.0,47999999999998.73
338500.0,47999999999998.75
338600.0,47999999999998.8
338700.0,47999999999998.73
338800.0,47999999999998.75
338900.0,47999999999998.8
339000.0,47999999999998.73
339100.0,47999999999998.75
339200.0,47999999999998.8
339300.0,47999999999998.73
339400.0,47999999999998.75
339500.0,47999999999998.8
339600.0,47999999999998.72
339700.0,47999999999998.75
339800.0,47999999999998.8
339900.0,47999999999998.72
340000.0,47999999999998.74
340100.0,47999999999998.8
340200.0,47999999999998.72
340300.0,47999999999998.75
340400.0,47999999999998.8
340500.0,47999999999998.72
340600.0,47999999999998.74
340700.0,47999999999998.8
340800.0,47999999999998.734
340900.0,47999999999998.74
341000.0,47999999999998.8
341100.0,47999999999998.73
341200.0,47999999999998.74
341300.0,47999999999998.78
341400.0,47999999999998.734
341500.0,47999999999998.74
341600.0,47999999999998.8
341700.0,47999999999998.73
341800.0,47999999999998.74
341900.0,47999999999998.78
342000.0,47999999999998.734
342100.0,47999999999998.74
342200.0,47999999999998.8
342300.0,47999999999998.73
342400.0,47999999999998.74
342500.0,47999999999998.8
342600.0,47999999999998.73
342700.0,47999999999998.74
342800.0,47999999999998.78
342900.0,47999999999998.734
343000.0,47999999999998.74
343100.0,47999999999998.8
343200.0,47999999999998.72
343300.0,47999999999998.74
343400.0,47999999999998.81
343500.0,47999999999998.72
343600.0,47999999999998.74
343700.0,47999999999998.8
343800.0,47999999999998.71
343900.0,47999999999998.74
344000.0,47999999999998.8
344100.0,47999999999998.72
344200.0,47999999999998.74
344300.0,47999999999998.81
344400.0,47999999999998.72
344500.0,47999999999998.74
344600.0,47999999999998.8
344700.0,47999999999998.72
344800.0,47999999999998.74
344900.0,47999999999998.81
345000.0,47999999999998.72
345100.0,47999999999998.74
345200.0,47999999999998.8
345300.0,47999999999998.71
345400.0,47999999999998.74
345500.0,47999999999998.8
345600.0,47999999999998.72
345700.0,47999999999998.75
345800.0,47999999999998.8
345900.0,47999999999998.73
346000.0,47999999999998.75
346100.0,47999999999998.8
346200.0,47999999999998.73
346300.0,47999999999998.75
346400.0,47999999999998.8
346500.0,47999999999998.72
346600.0,47999999999998.74
346700.0,47999999999998.8
346800.0,47999999999998.72
346900.0,47999999999998.75
347000.0,47999999999998.8
347100.0,47999999999998.72
347200.0,47999999999998.75
347300.0,47999999999998.8
347400.0,47999999999998.72
347500.0,47999999999998.74
347600.0,47999999999998.8
347700.0,47999999999998.73
347800.0,47999999999998.74
347900.0,47999999999998.8
348000.0,47999999999998.72
348100.0,47999999999998.74
348200.0,47999999999998.8
348300.0,47999999999998.72
348400.0,47999999999998.75
348500.0,47999999999998.8
348600.0,47999999999998.72
348700.0,47999999999998.74
348800.0,47999999999998.8
348900.0,47999999999998.72
349000.0,47999999999998.76
349100.0,47999999999998.8
349200.0,47999999999998.72
349300.0,47999999999998.74
349400.0,47999999999998.8
349500.0,47999999999998.73
349600.0,47999999999998.74
349700.0,47999999999998.8
349800.0,47999999999998.73
349900.0,47999999999998.74
350000.0,47999999999998.8
350100.0,47999999999998.73
350200.0,47999999999998.74
350300.0,47999999999998.78
350400.0,47999999999998.734
350500.0,47999999999998.74
350600.0,47999999999998.8
350700.0,47999999999998.73
350800.0,47999999999998.74
350900.0,47999999999998.78
351000.0,47999999999998.734
351100.0,47999999999998.74
351200.0,47999999999998.78
351300.0,47999999999998.73
351400.0,47999999999998.74
351500.0,47999999999998.8
351600.0,47999999999998.734
351700.0,47999999999998.74
351800.0,47999999999998.78
351900.0,47999999999998.73
352000.0,47999999999998.74
352100.0,47999999999998.8
352200.0,47999999999998.72
352300.0,47999999999998.75
352400.0,47999999999998.81
352500.0,47999999999998.72
352600.0,47999999999998.74
352700.0,47999999999998.81
352800.0,47999999999998.73
352900.0,47999999999998.74
353000.0,47999999999998.8
353100.0,47999999999998.72
353200.0,47999999999998.74
353300.0,47999999999998.81
353400.0,47999999999998.73
353500.0,47999999999998.74
353600.0,47999999999998.78
353700.0,47999999999998.73
353800.0,47999999999998.74
353900.0,47999999999998.81
354000.0,47999999999998.72
354100.0,47999999999998.74
354200.0,47999999999998.8
354300.0,47999999999998.72
354400.0,47999999999998.75
354500.0,47999999999998.8
354600.0,47999999999998.72
354700.0,47999999999998.75
354800.0,47999999999998.8
354900.0,47999999999998.72
355000.0,47999999999998.75
355100.0,47999999999998.8
355200.0,47999999999998.72
355300.0,47999999999998.75
355400.0,47999999999998.8
355500.0,47999999999998.72
355600.0,47999999999998.75
355700.0,47999999999998.8
355800.0,47999999999998.73
355900.0,47999999999998.74
356000.0,47999999999998.8
356100.0,47999999999998.72
356200.0,47999999999998.75
356300.0,47999999999998.8
356400.0,47999999999998.72
356500.0,47999999999998.76
356600.0,47999999999998.8
356700.0,47999999999998.72
356800.0,47999999999998.74
356900.0,47999999999998.8
357000.0,47999999999998.72
357100.0,47999999999998.76
357200.0,47999999999998.8
357300.0,47999999999998.72
357400.0,47999999999998.74
357500.0,47999999999998.8
357600.0,47999999999998.72
357700.0,47999999999998.75
357800.0,47999999999998.8
357900.0,47999999999998.73
358000.0,47999999999998.75
358100.0,47999999999998.8
358200.0,47999999999998.734
358300.0,47999999999998.74
358400.0,47999999999998.8
358500.0,47999999999998.73
358600.0,47999999999998.74
358700.0,47999999999998.78
358800.0,47999999999998.734
358900.0,47999999999998.74
359000.0,47999999999998.78
359100.0,47999999999998.73
359200.0,47999999999998.74
359300.0,47999999999998.8
359400.0,47999999999998.734
359500.0,47999999999998.74
359600.0,47999999999998.78
359700.0,47999999999998.73
359800.0,47999999999998.74
359900.0,47999999999998.8
360000.0,47999999999998.73
360100.0,47999999999998.74
360200.0,47999999999998.8
360300.0,47999999999998.73
360400.0,47999999999998.74
360500.0,47999999999998.8
360600.0,47999999999998.734
360700.0,47999999999998.74
360800.0,47999999999998.78
360900.0,47999999999998.72
361000.0,47999999999998.74
361100.0,47999999999998.8
361200.0,47999999999998.72
361300.0,47999999999998.74
361400.0,47999999999998.81
361500.0,47999999999998.73
361600.0,47999999999998.74
361700.0,47999999999998.8
361800.0,47999999999998.72
361900.0,47999999999998.75
362000.0,47999999999998.8
362100.0,47999999999998.72
362200.0,47999999999998.75
362300.0,47999999999998.8
362400.0,47999999999998.72
362500.0,47999999999998.74
362600.0,47999999999998.81
362700.0,47999999999998.73
362800.0,47999999999998.74
362900.0,47999999999998.8
363000.0,47999999999998.71
363100.0,47999999999998.74
363200.0,47999999999998.8
363300.0,47999999999998.72
363400.0,47999999999998.75
363500.0,47999999999998.8
363600.0,47999999999998.73
363700.0,47999999999998.75
363800.0,47999999999998.78
363900.0,47999999999998.73
364000.0,47999999999998.75
364100.0,47999999999998.8
364200.0,47999999999998.734
364300.0,47999999999998.75
364400.0,47999999999998.78
364500.0,47999999999998.73
364600.0,47999999999998.75
364700.0,47999999999998.8
